clique_id,Amicizie mancanti, Simmetrie mancanti 
5946a7a2f810d56922490654,0.0,12
5946a7a2f810d56922490655,0.0,10
5946a7a2f810d56922490656,0.0,10
5946a7a2f810d56922490659,0.0,11
5946a7a2f810d5692249065a,0.0,8
5946a7a2f810d5692249065b,0.0,11
5946a7a2f810d5692249065c,0.0,9
5946a7a2f810d56922490662,0.0,12
5946a7a2f810d56922490663,0.0,10
5946a7a2f810d56922490667,0.0,12
5946a7a2f810d56922490668,0.0,10
5946a7a2f810d5692249066b,0.0,12
5946a7a2f810d5692249066c,0.0,10
5946a7a2f810d56922490674,0.0,9
5946a7a2f810d56922490675,0.0,7
5946a7a2f810d56922490679,0.0,12
5946a7a2f810d5692249067a,0.0,10
5946a7a2f810d5692249067d,0.0,9
5946a7a2f810d5692249067f,0.0,10
5946a7a2f810d56922490681,0.0,12
5946a7a2f810d56922490682,0.0,10
5946a7a2f810d56922490683,0.0,12
5946a7a2f810d56922490684,0.0,10
5946a7a2f810d56922490685,0.0,10
5946a7a2f810d56922490687,0.0,11
5946a7a2f810d56922490688,0.0,9
5946a7a2f810d5692249068a,0.0,12
5946a7a2f810d5692249068b,0.0,10
5946a7a2f810d5692249068c,0.0,12
5946a7a2f810d5692249068d,0.0,11
5946a7a2f810d5692249068e,0.0,9
5946a7a2f810d56922490692,0.0,9
5946a7a2f810d56922490693,0.0,7
5946a7a2f810d56922490694,0.0,10
5946a7a2f810d56922490696,0.0,10
5946a7a2f810d56922490697,0.0,10
5946a7a2f810d5692249069d,0.0,10
5946a7a2f810d5692249069e,0.0,4
5946a7a2f810d569224906a1,0.0,10
5946a7a2f810d569224906a5,0.0,2
5946a7a2f810d569224906aa,0.0,9
5946a7a2f810d569224906ac,0.0,10
5946a7a2f810d569224906ad,0.0,12
5946a7a2f810d569224906ae,0.0,10
5946a7a2f810d569224906b6,0.0,3
5946a7a2f810d569224906b7,0.0,6
5946a7a2f810d569224906ba,0.0,12
5946a7a2f810d569224906bb,0.0,10
5946a7a2f810d569224906be,0.0,11
5946a7a2f810d569224906bf,0.0,10
5946a7a2f810d569224906c1,0.0,11
5946a7a2f810d569224906c2,0.0,9
5946a7a2f810d569224906c6,0.0,9
5946a7a2f810d569224906c8,0.0,12
5946a7a2f810d569224906c9,0.0,10
5946a7a2f810d569224906d1,0.0,8
5946a7a2f810d569224906d3,0.0,9
5946a7a2f810d569224906d9,0.0,12
5946a7a2f810d569224906da,0.0,10
5946a7a2f810d569224906db,0.0,6
5946a7a2f810d569224906dc,0.0,5
5946a7a2f810d569224906dd,0.0,4
5946a7a2f810d569224906e8,0.0,10
5946a7a2f810d569224906e9,0.0,9
5946a7a2f810d569224906ea,0.0,10
5946a7a2f810d569224906eb,0.0,8
5946a7a2f810d569224906ec,0.0,9
5946a7a2f810d569224906ed,0.0,8
5946a7a2f810d569224906ee,0.0,12
5946a7a2f810d569224906ef,0.0,10
5946a7a2f810d569224906f4,0.0,10
5946a7a2f810d569224906f5,0.0,9
5946a7a2f810d569224906fb,0.0,10
5946a7a2f810d569224906fd,0.0,11
5946a7a2f810d569224906fe,0.0,9
5946a7a2f810d56922490706,0.0,7
5946a7a2f810d56922490707,0.0,5
5946a7a2f810d56922490709,0.0,12
5946a7a2f810d5692249070e,0.0,10
5946a7a2f810d56922490714,0.0,12
5946a7a2f810d56922490715,0.0,10
5946a7a2f810d56922490716,0.0,6
5946a7a2f810d56922490717,0.0,12
5946a7a2f810d56922490718,0.0,10
5946a7a2f810d5692249071a,0.0,6
5946a7a2f810d5692249071b,0.0,10
5946a7a2f810d5692249071c,0.0,6
5946a7a2f810d5692249071d,0.0,5
5946a7a2f810d56922490724,0.0,10
5946a7a2f810d56922490725,0.0,8
5946a7a2f810d56922490726,0.0,6
5946a7a2f810d56922490728,0.0,10
5946a7a2f810d56922490729,0.0,10
5946a7a2f810d5692249072c,0.0,10
5946a7a2f810d5692249072e,0.0,12
5946a7a2f810d5692249072f,0.0,10
5946a7a2f810d56922490730,0.0,5
5946a7a2f810d56922490731,0.0,5
5946a7a2f810d56922490737,0.0,8
5946a7a2f810d5692249073c,0.0,6
5946a7a2f810d5692249073e,0.0,12
5946a7a2f810d5692249073f,0.0,10
5946a7a2f810d56922490743,0.0,8
5946a7a2f810d56922490744,0.0,10
5946a7a2f810d5692249074b,0.0,12
5946a7a2f810d5692249074c,0.0,10
5946a7a2f810d5692249074e,0.0,11
5946a7a2f810d56922490751,0.0,12
5946a7a2f810d56922490752,0.0,10
5946a7a2f810d56922490754,0.0,10
5946a7a2f810d56922490759,0.0,11
5946a7a2f810d5692249075a,0.0,9
5946a7a2f810d5692249075e,0.0,11
5946a7a2f810d5692249075f,0.0,9
5946a7a2f810d56922490763,0.0,8
5946a7a2f810d56922490764,0.0,8
5946a7a2f810d56922490765,0.0,7
5946a7a2f810d56922490768,0.0,12
5946a7a2f810d56922490769,0.0,10
5946a7a2f810d5692249076a,0.0,9
5946a7a2f810d5692249076b,0.0,9
5946a7a2f810d56922490772,0.0,10
5946a7a2f810d56922490776,0.0,8
5946a7a2f810d56922490778,0.0,11
5946a7a2f810d56922490780,0.0,10
5946a7a2f810d56922490781,0.0,9
5946a7a2f810d56922490782,0.0,6
5946a7a2f810d56922490784,0.0,9
5946a7a2f810d56922490785,0.0,8
5946a7a2f810d56922490788,0.0,12
5946a7a2f810d56922490789,0.0,10
5946a7a2f810d5692249078b,0.0,11
5946a7a2f810d5692249078d,0.0,12
5946a7a2f810d5692249078e,0.0,10
5946a7a2f810d56922490793,0.0,9
5946a7a2f810d56922490795,0.0,8
5946a7a2f810d56922490796,0.0,10
5946a7a2f810d56922490799,0.0,6
5946a7a2f810d5692249079b,0.0,10
5946a7a2f810d5692249079d,0.0,10
5946a7a2f810d5692249079e,0.0,12
5946a7a2f810d5692249079f,0.0,8
5946a7a2f810d569224907a6,0.0,10
5946a7a2f810d569224907a8,0.0,10
5946a7a2f810d569224907ba,0.0,12
5946a7a2f810d569224907bb,0.0,10
5946a7a2f810d569224907bc,0.0,10
5946a7a2f810d569224907be,0.0,12
5946a7a2f810d569224907bf,0.0,10
5946a7a2f810d569224907c2,0.0,12
5946a7a2f810d569224907c3,0.0,10
5946a7a2f810d569224907d3,0.0,12
5946a7a2f810d569224907d4,0.0,10
5946a7a2f810d569224907d9,0.0,12
5946a7a2f810d569224907da,0.0,10
5946a7a2f810d569224907db,0.0,7
5946a7a2f810d569224907dc,0.0,6
5946a7a2f810d569224907e3,0.0,9
5946a7a2f810d569224907e6,0.0,10
5946a7a2f810d569224907e9,0.0,12
5946a7a2f810d569224907ea,0.0,10
5946a7a2f810d569224907f0,0.0,12
5946a7a2f810d569224907f1,0.0,10
5946a7a2f810d569224907f2,0.0,8
5946a7a2f810d569224907f5,0.0,12
5946a7a2f810d569224907f6,0.0,10
5946a7a2f810d569224907f7,0.0,10
5946a7a2f810d569224907f8,0.0,9
5946a7a2f810d569224907f9,0.0,9
5946a7a2f810d569224907fb,0.0,10
5946a7a2f810d569224907fc,0.0,8
5946a7a2f810d569224907ff,0.0,11
5946a7a2f810d56922490800,0.0,10
5946a7a2f810d56922490805,0.0,11
5946a7a2f810d56922490806,0.0,9
5946a7a2f810d56922490807,0.0,12
5946a7a2f810d56922490808,0.0,12
5946a7a2f810d5692249080b,0.0,8
5946a7a2f810d5692249080f,0.0,9
5946a7a2f810d56922490816,0.0,11
5946a7a2f810d56922490817,0.0,9
5946a7a2f810d56922490818,0.0,10
5946a7a2f810d56922490819,0.0,8
5946a7a2f810d5692249081b,0.0,8
5946a7a2f810d5692249081d,0.0,11
5946a7a2f810d5692249081e,0.0,9
5946a7a2f810d56922490823,0.0,10
5946a7a2f810d56922490826,0.0,10
5946a7a2f810d56922490827,0.0,9
5946a7a2f810d5692249082b,0.0,12
5946a7a2f810d5692249082c,0.0,10
5946a7a2f810d5692249082d,0.0,8
5946a7a2f810d5692249082f,0.0,10
5946a7a2f810d56922490831,0.0,10
5946a7a2f810d56922490836,0.0,10
5946a7a2f810d56922490837,0.0,9
5946a7a2f810d56922490838,0.0,8
5946a7a2f810d5692249083b,0.0,10
5946a7a2f810d56922490840,0.0,12
5946a7a2f810d56922490841,0.0,10
5946a7a2f810d56922490843,0.0,11
5946a7a2f810d56922490844,0.0,9
5946a7a2f810d56922490849,0.0,10
5946a7a2f810d5692249084d,0.0,8
5946a7a2f810d5692249084e,0.0,7
5946a7a2f810d56922490850,0.0,11
5946a7a2f810d56922490852,0.0,10
5946a7a2f810d56922490855,0.0,10
5946a7a2f810d56922490857,0.0,10
5946a7a2f810d56922490858,0.0,9
5946a7a2f810d5692249085b,0.0,7
5946a7a2f810d5692249085e,0.0,12
5946a7a2f810d5692249085f,0.0,10
5946a7a2f810d56922490861,0.0,12
5946a7a2f810d56922490862,0.0,10
5946a7a2f810d56922490863,0.0,11
5946a7a2f810d56922490864,0.0,10
5946a7a2f810d56922490866,0.0,11
5946a7a2f810d56922490867,0.0,9
5946a7a2f810d5692249086d,0.0,8
5946a7a2f810d5692249086f,0.0,10
5946a7a2f810d56922490870,0.0,9
5946a7a2f810d56922490871,0.0,9
5946a7a2f810d56922490872,0.0,7
5946a7a2f810d56922490878,0.0,10
5946a7a2f810d56922490882,0.0,12
5946a7a2f810d56922490883,0.0,10
5946a7a2f810d56922490884,0.0,12
5946a7a2f810d56922490885,0.0,10
5946a7a2f810d5692249088c,0.0,10
5946a7a2f810d5692249088d,0.0,8
5946a7a2f810d56922490893,0.0,12
5946a7a2f810d56922490894,0.0,10
5946a7a2f810d5692249089b,0.0,10
5946a7a2f810d5692249089c,0.0,9
5946a7a2f810d5692249089f,0.0,8
5946a7a2f810d569224908a9,0.0,10
5946a7a2f810d569224908aa,0.0,11
5946a7a2f810d569224908ab,0.0,9
5946a7a2f810d569224908b2,0.0,11
5946a7a2f810d569224908b3,0.0,9
5946a7a2f810d569224908b8,0.0,11
5946a7a2f810d569224908b9,0.0,11
5946a7a2f810d569224908c0,0.0,12
5946a7a2f810d569224908c1,0.0,10
5946a7a2f810d569224908c2,0.0,9
5946a7a2f810d569224908c7,0.0,2
5946a7a2f810d569224908cf,0.0,8
5946a7a2f810d569224908d0,0.0,10
5946a7a2f810d569224908d1,0.0,10
5946a7a2f810d569224908db,0.0,12
5946a7a2f810d569224908dc,0.0,10
5946a7a2f810d569224908dd,0.0,5
5946a7a2f810d569224908e2,0.0,7
5946a7a2f810d569224908e3,0.0,10
5946a7a2f810d569224908e6,0.0,10
5946a7a2f810d569224908f0,0.0,7
5946a7a2f810d569224908f5,0.0,11
5946a7a2f810d569224908f7,0.0,8
5946a7a2f810d569224908f8,0.0,8
5946a7a2f810d569224908fb,0.0,10
5946a7a2f810d56922490904,0.0,11
5946a7a2f810d56922490905,0.0,9
5946a7a2f810d56922490907,0.0,12
5946a7a2f810d56922490908,0.0,10
5946a7a2f810d56922490909,0.0,5
5946a7a2f810d5692249090a,0.0,3
5946a7a2f810d5692249090d,0.0,10
5946a7a2f810d5692249090e,0.0,11
5946a7a2f810d5692249090f,0.0,12
5946a7a2f810d56922490910,0.0,10
5946a7a2f810d56922490912,0.0,9
5946a7a2f810d56922490916,0.0,10
5946a7a2f810d56922490917,0.0,3
5946a7a2f810d5692249091a,0.0,10
5946a7a2f810d5692249091b,0.0,11
5946a7a2f810d5692249091c,0.0,9
5946a7a2f810d5692249091e,0.0,9
5946a7a2f810d56922490925,0.0,12
5946a7a2f810d56922490926,0.0,10
5946a7a2f810d5692249092a,0.0,10
5946a7a2f810d5692249092b,0.0,9
5946a7a2f810d5692249092f,0.0,10
5946a7a2f810d56922490930,0.0,9
5946a7a2f810d56922490935,0.0,10
5946a7a2f810d56922490945,0.0,12
5946a7a2f810d56922490946,0.0,10
5946a7a2f810d56922490949,0.0,11
5946a7a2f810d5692249094a,0.0,9
5946a7a2f810d5692249094d,0.0,10
5946a7a2f810d56922490952,0.0,12
5946a7a2f810d56922490953,0.0,10
5946a7a2f810d56922490954,0.0,10
5946a7a2f810d56922490955,0.0,12
5946a7a2f810d56922490956,0.0,10
5946a7a2f810d56922490959,0.0,10
5946a7a2f810d5692249095e,0.0,2
5946a7a2f810d56922490960,0.0,9
5946a7a2f810d56922490961,0.0,6
5946a7a2f810d56922490962,0.0,10
5946a7a2f810d56922490963,0.0,9
5946a7a2f810d56922490964,0.0,7
5946a7a2f810d5692249096d,0.0,11
5946a7a2f810d5692249096e,0.0,9
5946a7a2f810d56922490971,0.0,8
5946a7a2f810d56922490973,0.0,10
5946a7a2f810d5692249097b,0.0,12
5946a7a2f810d5692249097c,0.0,10
5946a7a2f810d5692249097d,0.0,9
5946a7a2f810d5692249097e,0.0,9
5946a7a2f810d5692249097f,0.0,8
5946a7a2f810d56922490983,0.0,11
5946a7a2f810d56922490984,0.0,9
5946a7a2f810d56922490986,0.0,12
5946a7a2f810d56922490987,0.0,10
5946a7a2f810d5692249098c,0.0,6
5946a7a2f810d5692249098d,0.0,11
5946a7a2f810d5692249098e,0.0,9
5946a7a2f810d56922490993,0.0,10
5946a7a2f810d56922490994,0.0,8
5946a7a2f810d5692249099c,0.0,10
5946a7a2f810d569224909a0,0.0,5
5946a7a2f810d569224909a6,0.0,9
5946a7a2f810d569224909a9,0.0,12
5946a7a2f810d569224909aa,0.0,10
5946a7a2f810d569224909ad,0.0,12
5946a7a2f810d569224909ae,0.0,10
5946a7a2f810d569224909b1,0.0,10
5946a7a2f810d569224909b3,0.0,12
5946a7a2f810d569224909b4,0.0,10
5946a7a2f810d569224909b5,0.0,10
5946a7a2f810d569224909b7,0.0,12
5946a7a2f810d569224909b8,0.0,10
5946a7a2f810d569224909ba,0.0,12
5946a7a2f810d569224909bb,0.0,10
5946a7a2f810d569224909bf,0.0,12
5946a7a2f810d569224909c0,0.0,10
5946a7a2f810d569224909c2,0.0,12
5946a7a2f810d569224909c3,0.0,10
5946a7a2f810d569224909c5,0.0,9
5946a7a2f810d569224909c7,0.0,10
5946a7a2f810d569224909cb,0.0,12
5946a7a2f810d569224909cc,0.0,10
5946a7a2f810d569224909ce,0.0,12
5946a7a2f810d569224909cf,0.0,10
5946a7a2f810d569224909d1,0.0,12
5946a7a2f810d569224909d2,0.0,10
5946a7a2f810d569224909d6,0.0,11
5946a7a2f810d569224909d7,0.0,9
5946a7a2f810d569224909d9,0.0,10
5946a7a2f810d569224909db,0.0,12
5946a7a2f810d569224909dd,0.0,11
5946a7a2f810d569224909e8,0.0,10
5946a7a2f810d569224909eb,0.0,12
5946a7a2f810d569224909ec,0.0,10
5946a7a2f810d569224909ee,0.0,12
5946a7a2f810d569224909ef,0.0,10
5946a7a2f810d569224909f1,0.0,10
5946a7a2f810d569224909f4,0.0,10
5946a7a2f810d569224909f5,0.0,8
5946a7a2f810d569224909fa,0.0,10
5946a7a2f810d56922490a05,0.0,12
5946a7a2f810d56922490a06,0.0,10
5946a7a2f810d56922490a10,0.0,9
5946a7a2f810d56922490a14,0.0,10
5946a7a2f810d56922490a20,0.0,10
5946a7a2f810d56922490a21,0.0,9
5946a7a2f810d56922490a22,0.0,9
5946a7a2f810d56922490a23,0.0,8
5946a7a2f810d56922490a28,0.0,12
5946a7a2f810d56922490a29,0.0,10
5946a7a2f810d56922490a2b,0.0,10
5946a7a2f810d56922490a31,0.0,11
5946a7a2f810d56922490a33,0.0,10
5946a7a2f810d56922490a35,0.0,10
5946a7a2f810d56922490a36,0.0,2
5946a7a2f810d56922490a3b,0.0,9
5946a7a2f810d56922490a42,0.0,10
5946a7a2f810d56922490a45,0.0,8
5946a7a2f810d56922490a46,0.0,7
5946a7a2f810d56922490a4f,0.0,10
5946a7a2f810d56922490a50,0.0,8
5946a7a2f810d56922490a55,0.0,12
5946a7a2f810d56922490a56,0.0,10
5946a7a2f810d56922490a5b,0.0,9
5946a7a2f810d56922490a5c,0.0,10
5946a7a2f810d56922490a5d,0.0,9
5946a7a2f810d56922490a5e,0.0,8
5946a7a2f810d56922490a60,0.0,10
5946a7a2f810d56922490a62,0.0,9
5946a7a2f810d56922490a65,0.0,10
5946a7a2f810d56922490a67,0.0,10
5946a7a2f810d56922490a68,0.0,9
5946a7a2f810d56922490a69,0.0,7
5946a7a2f810d56922490a6b,0.0,12
5946a7a2f810d56922490a6c,0.0,10
5946a7a2f810d56922490a71,0.0,10
5946a7a2f810d56922490a72,0.0,8
5946a7a2f810d56922490a75,0.0,11
5946a7a2f810d56922490a77,0.0,12
5946a7a2f810d56922490a78,0.0,10
5946a7a2f810d56922490a7f,0.0,7
5946a7a2f810d56922490a82,0.0,9
5946a7a2f810d56922490a84,0.0,12
5946a7a2f810d56922490a85,0.0,10
5946a7a2f810d56922490a88,0.0,10
5946a7a2f810d56922490a89,0.0,8
5946a7a2f810d56922490a8a,0.0,8
5946a7a2f810d56922490a8b,0.0,7
5946a7a2f810d56922490a8d,0.0,10
5946a7a2f810d56922490a8e,0.0,9
5946a7a2f810d56922490a95,0.0,10
5946a7a2f810d56922490a97,0.0,12
5946a7a2f810d56922490a98,0.0,10
5946a7a2f810d56922490a9c,0.0,12
5946a7a2f810d56922490a9d,0.0,10
5946a7a2f810d56922490a9e,0.0,7
5946a7a2f810d56922490a9f,0.0,5
5946a7a2f810d56922490aa0,0.0,10
5946a7a2f810d56922490aa1,0.0,8
5946a7a2f810d56922490aa2,0.0,12
5946a7a2f810d56922490aa3,0.0,10
5946a7a2f810d56922490aa8,0.0,10
5946a7a2f810d56922490aa9,0.0,3
5946a7a2f810d56922490aaa,0.0,2
5946a7a2f810d56922490ab0,0.0,10
5946a7a2f810d56922490ab1,0.0,8
5946a7a2f810d56922490ab3,0.0,11
5946a7a2f810d56922490ab4,0.0,9
5946a7a2f810d56922490ab5,0.0,10
5946a7a2f810d56922490ab6,0.0,9
5946a7a2f810d56922490abc,0.0,10
5946a7a2f810d56922490ac6,0.0,11
5946a7a2f810d56922490ac7,0.0,9
5946a7a2f810d56922490ac9,0.0,12
5946a7a2f810d56922490aca,0.0,10
5946a7a2f810d56922490ace,0.0,11
5946a7a2f810d56922490ad2,0.0,10
5946a7a2f810d56922490ad5,0.0,12
5946a7a2f810d56922490ad6,0.0,10
5946a7a2f810d56922490ad9,0.0,12
5946a7a2f810d56922490ada,0.0,10
5946a7a2f810d56922490b00,0.0,4
5946a7a2f810d56922490b1b,0.0,8
5946a7a2f810d56922490b33,0.0,9
5946a7a2f810d56922490b36,0.0,9
5946a7a3f810d56922490b50,0.0,9
5946a7a3f810d56922490b51,0.0,9
5946a7a3f810d56922490b6c,0.0,9
5946a7a3f810d56922490b6e,0.0,10
5946a7a3f810d56922490b98,0.0,5
5946a7a3f810d56922490b9d,0.0,10
5946a7a3f810d56922490b9e,1.0,15
5946a7a3f810d56922490ba6,0.0,7
5946a7a3f810d56922490bcb,0.0,9
5946a7a3f810d56922490bcd,0.0,10
5946a7a3f810d56922490bd0,0.0,9
5946a7a3f810d56922490bd2,0.0,9
5946a7a3f810d56922490bed,0.0,9
5946a7a3f810d56922490bef,0.0,6
5946a7a3f810d56922490bf3,0.0,9
5946a7a3f810d56922490bf9,0.0,3
5946a7a3f810d56922490bfa,0.0,3
5946a7a3f810d56922490bff,0.0,9
5946a7a3f810d56922490c00,0.0,9
5946a7a3f810d56922490c01,0.0,9
5946a7a3f810d56922490c02,0.0,9
5946a7a3f810d56922490c03,0.0,8
5946a7a3f810d56922490c04,0.0,8
5946a7a3f810d56922490c06,0.0,7
5946a7a3f810d56922490c0f,0.0,7
5946a7a3f810d56922490c12,0.0,9
5946a7a3f810d56922490c14,0.0,4
5946a7a3f810d56922490c17,0.0,9
5946a7a3f810d56922490c18,0.0,9
5946a7a3f810d56922490c1d,0.0,8
5946a7a3f810d56922490c20,0.0,8
5946a7a3f810d56922490c21,0.0,4
5946a7a3f810d56922490c2f,0.0,9
5946a7a3f810d56922490c30,0.0,9
5946a7a3f810d56922490c38,0.0,9
5946a7a3f810d56922490c3f,0.0,9
5946a7a3f810d56922490c42,0.0,9
5946a7a3f810d56922490c45,0.0,8
5946a7a3f810d56922490c46,0.0,7
5946a7a3f810d56922490c4a,0.0,7
5946a7a3f810d56922490c4d,0.0,9
5946a7a3f810d56922490c4e,0.0,8
5946a7a3f810d56922490c4f,0.0,6
5946a7a3f810d56922490c55,0.0,9
5946a7a3f810d56922490c56,0.0,9
5946a7a3f810d56922490c5a,0.0,9
5946a7a3f810d56922490c63,0.0,3
5946a7a3f810d56922490c64,0.0,4
5946a7a3f810d56922490c69,0.0,9
5946a7a3f810d56922490c6a,0.0,7
5946a7a3f810d56922490c6b,0.0,9
5946a7a3f810d56922490c6c,0.0,9
5946a7a3f810d56922490c72,0.0,5
5946a7a3f810d56922490c73,0.0,6
5946a7a3f810d56922490c76,0.0,9
5946a7a3f810d56922490c78,0.0,8
5946a7a3f810d56922490c79,0.0,9
5946a7a3f810d56922490c7e,0.0,9
5946a7a3f810d56922490c7f,0.0,9
5946a7a3f810d56922490c82,0.0,9
5946a7a3f810d56922490c85,0.0,9
5946a7a3f810d56922490c88,0.0,8
5946a7a3f810d56922490c8b,0.0,9
5946a7a3f810d56922490c91,0.0,9
5946a7a3f810d56922490c98,0.0,7
5946a7a3f810d56922490c99,0.0,7
5946a7a3f810d56922490c9b,0.0,9
5946a7a3f810d56922490c9c,0.0,9
5946a7a3f810d56922490c9d,0.0,9
5946a7a3f810d56922490c9f,0.0,9
5946a7a3f810d56922490ca0,0.0,9
5946a7a3f810d56922490ca2,0.0,7
5946a7a3f810d56922490ca5,0.0,7
5946a7a3f810d56922490ca7,0.0,9
5946a7a3f810d56922490ca8,0.0,5
5946a7a3f810d56922490ca9,0.0,5
5946a7a3f810d56922490caa,0.0,8
5946a7a3f810d56922490cad,0.0,7
5946a7a3f810d56922490cb1,0.0,9
5946a7a3f810d56922490cb2,0.0,9
5946a7a3f810d56922490cb3,0.0,9
5946a7a3f810d56922490cb4,0.0,9
5946a7a3f810d56922490cb5,0.0,9
5946a7a3f810d56922490cb6,0.0,9
5946a7a3f810d56922490cb7,0.0,9
5946a7a3f810d56922490cb8,0.0,9
5946a7a3f810d56922490cba,0.0,9
5946a7a3f810d56922490cbb,0.0,7
5946a7a3f810d56922490cbc,0.0,9
5946a7a3f810d56922490cbe,0.0,6
5946a7a3f810d56922490cbf,0.0,9
5946a7a3f810d56922490cc2,0.0,9
5946a7a3f810d56922490cc4,0.0,9
5946a7a3f810d56922490cc5,0.0,9
5946a7a3f810d56922490cc7,0.0,9
5946a7a3f810d56922490cc9,0.0,9
5946a7a3f810d56922490cca,0.0,9
5946a7a3f810d56922490ccb,0.0,9
5946a7a3f810d56922490ccd,0.0,9
5946a7a3f810d56922490cce,0.0,9
5946a7a3f810d56922490cd0,0.0,9
5946a7a3f810d56922490cd1,0.0,6
5946a7a3f810d56922490cd3,0.0,9
5946a7a3f810d56922490cd4,0.0,9
5946a7a3f810d56922490cd5,0.0,9
5946a7a3f810d56922490cd6,0.0,9
5946a7a3f810d56922490cd7,0.0,9
5946a7a3f810d56922490cd8,0.0,8
5946a7a3f810d56922490cd9,0.0,9
5946a7a3f810d56922490cda,0.0,9
5946a7a3f810d56922490cdc,0.0,9
5946a7a3f810d56922490cdd,0.0,8
5946a7a3f810d56922490ce2,0.0,9
5946a7a3f810d56922490ce5,0.0,9
5946a7a3f810d56922490ce7,0.0,9
5946a7a3f810d56922490ce8,0.0,7
5946a7a3f810d56922490ce9,0.0,9
5946a7a3f810d56922490cea,0.0,9
5946a7a3f810d56922490ced,0.0,9
5946a7a3f810d56922490cee,0.0,9
5946a7a3f810d56922490cef,0.0,9
5946a7a3f810d56922490cf0,0.0,9
5946a7a3f810d56922490cf1,0.0,9
5946a7a3f810d56922490cf3,0.0,8
5946a7a3f810d56922490cf4,0.0,9
5946a7a3f810d56922490cf5,0.0,9
5946a7a3f810d56922490cf9,0.0,9
5946a7a3f810d56922490cfc,0.0,9
5946a7a3f810d56922490cfd,0.0,9
5946a7a3f810d56922490cfe,0.0,9
5946a7a3f810d56922490d00,0.0,9
5946a7a3f810d56922490d01,0.0,8
5946a7a3f810d56922490d04,0.0,8
5946a7a3f810d56922490d05,0.0,7
5946a7a3f810d56922490d08,0.0,9
5946a7a3f810d56922490d09,0.0,8
5946a7a3f810d56922490d0b,0.0,9
5946a7a3f810d56922490d0c,0.0,9
5946a7a3f810d56922490d0e,0.0,9
5946a7a3f810d56922490d10,0.0,9
5946a7a3f810d56922490d11,0.0,8
5946a7a3f810d56922490d12,0.0,9
5946a7a3f810d56922490d14,0.0,9
5946a7a3f810d56922490d17,0.0,7
5946a7a3f810d56922490d18,0.0,9
5946a7a3f810d56922490d1a,0.0,9
5946a7a3f810d56922490d1b,0.0,9
5946a7a3f810d56922490d20,0.0,9
5946a7a3f810d56922490d21,0.0,8
5946a7a3f810d56922490d23,0.0,9
5946a7a3f810d56922490d29,0.0,9
5946a7a3f810d56922490d2a,0.0,9
5946a7a3f810d56922490d2b,0.0,9
5946a7a3f810d56922490d2d,0.0,8
5946a7a3f810d56922490d2f,0.0,8
5946a7a3f810d56922490d31,0.0,9
5946a7a3f810d56922490d32,0.0,9
5946a7a3f810d56922490d33,0.0,9
5946a7a3f810d56922490d34,0.0,9
5946a7a3f810d56922490d35,0.0,8
5946a7a3f810d56922490d36,0.0,9
5946a7a3f810d56922490d37,0.0,9
5946a7a3f810d56922490d38,0.0,9
5946a7a3f810d56922490d3c,0.0,9
5946a7a3f810d56922490d3d,0.0,9
5946a7a3f810d56922490d3e,0.0,9
5946a7a3f810d56922490d43,0.0,9
5946a7a3f810d56922490d47,0.0,9
5946a7a3f810d56922490d48,0.0,9
5946a7a3f810d56922490d4b,0.0,9
5946a7a3f810d56922490d50,0.0,9
5946a7a3f810d56922490d53,0.0,8
5946a7a3f810d56922490d54,0.0,8
5946a7a3f810d56922490d55,0.0,9
5946a7a3f810d56922490d56,0.0,9
5946a7a3f810d56922490d57,0.0,7
5946a7a3f810d56922490d59,0.0,9
5946a7a3f810d56922490d5b,0.0,9
5946a7a3f810d56922490d5e,0.0,9
5946a7a3f810d56922490d60,0.0,9
5946a7a3f810d56922490d62,0.0,9
5946a7a3f810d56922490d66,0.0,7
5946a7a3f810d56922490d67,0.0,9
5946a7a3f810d56922490d69,0.0,9
5946a7a3f810d56922490d6a,0.0,9
5946a7a3f810d56922490d6b,0.0,9
5946a7a3f810d56922490d6c,0.0,9
5946a7a3f810d56922490d7d,0.0,5
5946a7a3f810d56922490d80,0.0,9
5946a7a3f810d56922490d81,0.0,9
5946a7a3f810d56922490d82,0.0,9
5946a7a3f810d56922490d85,0.0,6
5946a7a3f810d56922490d87,0.0,8
5946a7a3f810d56922490d88,0.0,7
5946a7a3f810d56922490d90,0.0,8
5946a7a3f810d56922491008,0.0,9
5946a7a3f810d56922491067,0.0,9
5946a7a3f810d56922491080,0.0,4
5946a7a3f810d5692249109e,0.0,10
5946a7a3f810d569224910a7,0.0,10
5946a7a3f810d569224910b2,0.0,9
5946a7a3f810d569224910ca,0.0,9
5946a7a3f810d569224910df,0.0,9
5946a7a3f810d569224910e0,0.0,10
5946a7a3f810d569224910e8,0.0,8
5946a7a3f810d569224910ee,0.0,6
5946a7a3f810d569224910f0,0.0,7
5946a7a3f810d569224910f2,0.0,8
5946a7a3f810d569224910f3,0.0,9
5946a7a3f810d569224910f4,0.0,10
5946a7a3f810d56922491109,0.0,4
5946a7a3f810d56922491111,0.0,9
5946a7a3f810d56922491112,0.0,10
5946a7a3f810d56922491119,0.0,8
5946a7a3f810d5692249111b,0.0,9
5946a7a3f810d56922491120,0.0,9
5946a7a3f810d56922491121,0.0,10
5946a7a3f810d56922491127,0.0,6
5946a7a3f810d56922491128,0.0,7
5946a7a3f810d56922491129,0.0,10
