com_id, Nodi, Conteggio, NumeroClique, intrusi, Soglia 1,Soglia 2,Soglia 3,Soglia 4,frs1,frs2,frs3,frs4
5a29e88d5b73222015f798a9,12,15,2,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5a2a59225b73222015f842a4,12,15,5,0,12,12,12,12,1,1,1,1
5a2aab955b73222015f880f4,12,15,3,0,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5a2abb2b5b73222015f8e67d,12,15,3,1,11,11,11,10,"0,9166666667","0,9166666667","0,9166666667","0,8333333333"
5a29cc055b73222015f7193f,12,16,2,0,12,12,12,12,1,1,1,1
5a29f3505b73222015f7b2fb,12,16,2,0,12,12,12,12,1,1,1,1
5a2abc655b73222015f8f0fd,12,16,7,0,12,12,12,12,1,1,1,1
5a29c74f5b73222015f6f72e,12,18,2,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5a2ab1365b73222015f89d02,12,18,5,0,12,12,11,11,1,1,"0,9166666667","0,9166666667"
5a29ccbd5b73222015f71d91,12,20,2,0,12,12,12,12,1,1,1,1
5a2a85775b73222015f86243,11,1,4,0,11,8,7,6,1,"0,7272727273","0,6363636364","0,5454545455"
5a2aabf25b73222015f882b1,11,1,4,0,11,7,5,5,1,"0,6363636364","0,4545454545","0,4545454545"
5a29d4335b73222015f756bc,11,2,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29f4d45b73222015f7b616,11,2,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a2a0f265b73222015f7dc77,11,2,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29d43e5b73222015f756fa,11,3,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29d5f15b73222015f75e9e,11,3,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29d3475b73222015f74f28,11,5,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a312b965b7322713613d282,11,5,4,1,9,8,7,6,"0,8181818182","0,7272727273","0,6363636364","0,5454545455"
5a29d2465b73222015f74a5b,11,6,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29d2fb5b73222015f74d89,11,6,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d3115b73222015f74e1f,11,6,2,0,11,11,11,11,1,1,1,1
5a29d3565b73222015f74f87,11,6,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d4b45b73222015f759b0,11,6,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29e2875b73222015f785b6,11,6,2,0,11,8,8,7,1,"0,7272727273","0,7272727273","0,6363636364"
5a2a05965b73222015f7cffe,11,6,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a28195b73222015f80008,11,6,3,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29d36f5b73222015f750a6,11,7,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d6a85b73222015f76047,11,7,2,0,11,11,11,11,1,1,1,1
5a29e2875b73222015f785af,11,7,2,0,11,10,9,8,1,"0,9090909091","0,8181818182","0,7272727273"
5a29eb3b5b73222015f79f94,11,7,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29f35e5b73222015f7b30f,11,7,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a0a285b73222015f7d626,11,7,3,0,11,11,11,11,1,1,1,1
5a2aac5c5b73222015f883ab,11,7,5,1,10,10,10,10,"0,9090909091","0,9090909091","0,9090909091","0,9090909091"
5a2ab2345b73222015f8a4c7,11,7,4,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a312b965b7322713613d271,11,7,3,1,10,10,10,10,"0,9090909091","0,9090909091","0,9090909091","0,9090909091"
5a29d4675b73222015f75802,11,8,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d4f75b73222015f75b05,11,8,2,0,11,11,11,11,1,1,1,1
5a29e2875b73222015f785b2,11,8,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29e2875b73222015f785b3,11,8,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29e2875b73222015f785b4,11,8,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29e2875b73222015f785b5,11,8,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29fa005b73222015f7bec8,11,8,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a2d255b73222015f806fb,11,8,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2abe385b73222015f8fb71,11,8,4,0,11,11,11,11,1,1,1,1
5a29d6245b73222015f75f1c,11,9,2,0,11,11,11,10,1,1,1,"0,9090909091"
5a29e0645b73222015f77efd,11,9,2,0,11,11,11,10,1,1,1,"0,9090909091"
5a29e0645b73222015f77eff,11,9,2,0,11,11,11,11,1,1,1,1
5a29f5e85b73222015f7b8da,11,9,2,0,11,11,11,11,1,1,1,1
5a2a451a5b73222015f829b9,11,9,3,0,11,11,11,11,1,1,1,1
5a2a49235b73222015f82fda,11,9,3,0,11,11,11,11,1,1,1,1
5a2ab4365b73222015f8b4a1,11,9,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2ab4c85b73222015f8b902,11,9,4,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2abb785b73222015f8e812,11,9,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2abb805b73222015f8e838,11,9,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2abc135b73222015f8ed92,11,9,5,0,11,11,11,11,1,1,1,1
5a29d2e45b73222015f74cc3,11,10,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29dfb55b73222015f77c6b,11,10,2,0,11,11,11,11,1,1,1,1
5a29dfea5b73222015f77d15,11,10,2,0,11,11,11,11,1,1,1,1
5a29e0355b73222015f77e32,11,10,2,0,11,11,11,11,1,1,1,1
5a29e05e5b73222015f77ef0,11,10,2,0,11,11,11,11,1,1,1,1
5a2a4ec85b73222015f83710,11,10,3,0,11,11,11,11,1,1,1,1
5a2ab1615b73222015f89df7,11,10,5,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2ab43d5b73222015f8b4f7,11,10,4,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2abb785b73222015f8e813,11,10,2,0,11,11,11,10,1,1,1,"0,9090909091"
5a312ba15b7322713613d2d2,11,10,3,0,11,11,11,11,1,1,1,1
5a29d3475b73222015f74f26,11,11,2,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a29d3565b73222015f74f89,11,11,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d4215b73222015f7567a,11,11,2,0,11,11,11,11,1,1,1,1
5a29d6825b73222015f75fef,11,11,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d6a85b73222015f76046,11,11,2,0,11,11,11,11,1,1,1,1
5a29e0355b73222015f77e33,11,11,2,0,11,11,11,11,1,1,1,1
5a29e27a5b73222015f78555,11,11,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29f99d5b73222015f7be5f,11,11,3,0,11,11,11,11,1,1,1,1
5a2a08615b73222015f7d483,11,11,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a2ec95b73222015f80915,11,11,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a3eea5b73222015f82105,11,11,3,0,11,9,7,7,1,"0,8181818182","0,6363636364","0,6363636364"
5a2a4ef15b73222015f83728,11,11,3,0,11,11,11,11,1,1,1,1
5a2a518b5b73222015f83a5b,11,11,3,0,11,11,11,11,1,1,1,1
5a2ab0815b73222015f897ef,11,11,5,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a2ab2ef5b73222015f8aa6f,11,11,4,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5a2abd525b73222015f8f7d2,11,11,3,1,10,10,10,10,"0,9090909091","0,9090909091","0,9090909091","0,9090909091"
5a29d2a45b73222015f74bf6,11,12,2,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a29d4915b73222015f758d8,11,12,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d5f15b73222015f75ea4,11,12,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29dfb55b73222015f77c6c,11,12,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29e04d5b73222015f77eaf,11,12,2,0,11,11,11,11,1,1,1,1
5a29eb3b5b73222015f79f95,11,12,2,0,11,8,8,8,1,"0,7272727273","0,7272727273","0,7272727273"
5a2a107a5b73222015f7ddb9,11,12,3,1,10,10,10,10,"0,9090909091","0,9090909091","0,9090909091","0,9090909091"
5a2a13675b73222015f7e37e,11,12,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2a232f5b73222015f7f800,11,12,3,0,11,9,7,7,1,"0,8181818182","0,6363636364","0,6363636364"
5a2a44635b73222015f8287b,11,12,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2aab805b73222015f88066,11,12,4,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a2ab2dd5b73222015f8aa03,11,12,5,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a2ab4255b73222015f8b454,11,12,4,0,11,11,11,11,1,1,1,1
5a2abdae5b73222015f8f952,11,12,4,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d4215b73222015f75672,11,13,2,0,11,11,11,10,1,1,1,"0,9090909091"
5a29d4215b73222015f75674,11,13,2,0,11,11,11,11,1,1,1,1
5a29d4935b73222015f758f0,11,13,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d4ee5b73222015f75ae0,11,13,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29e0a85b73222015f77feb,11,13,2,0,11,11,11,11,1,1,1,1
5a29e0fa5b73222015f78111,11,13,2,0,11,11,11,10,1,1,1,"0,9090909091"
5a2a07fd5b73222015f7d40e,11,13,3,0,11,11,11,11,1,1,1,1
5a2a27195b73222015f7fee7,11,13,3,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a2a991c5b73222015f86f43,11,13,3,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2aab595b73222015f87f22,11,13,2,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5a2ab4fc5b73222015f8ba50,11,13,4,0,11,9,8,8,1,"0,8181818182","0,7272727273","0,7272727273"
5a29d2345b73222015f74a10,11,14,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2345b73222015f74a14,11,14,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2345b73222015f74a17,11,14,2,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5a29d2e45b73222015f74cd7,11,14,2,0,11,11,11,11,1,1,1,1
5a2aac055b73222015f882eb,11,14,4,0,11,11,11,11,1,1,1,1
5a2aadcf5b73222015f88872,11,14,4,0,11,11,11,11,1,1,1,1
5a2abc255b73222015f8ee4a,11,14,5,0,11,11,11,11,1,1,1,1
5a2abe965b73222015f8fe90,11,14,4,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2465b73222015f74a53,11,15,2,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a29d2465b73222015f74a59,11,15,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29d2b85b73222015f74c3f,11,15,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2b85b73222015f74c44,11,15,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29e3515b73222015f7887b,11,15,2,0,11,11,11,11,1,1,1,1
5a29e88c5b73222015f798a2,11,15,2,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a29d2465b73222015f74a5d,11,16,2,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5a29d2a45b73222015f74bee,11,16,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2e45b73222015f74ccf,11,16,2,0,11,11,11,11,1,1,1,1
5a29d2e45b73222015f74cd1,11,16,2,0,11,11,11,11,1,1,1,1
5a29d45f5b73222015f757cc,11,16,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a2aac055b73222015f882ec,11,16,4,0,11,11,11,11,1,1,1,1
5a2ab48a5b73222015f8b6c6,11,16,4,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5a2ab4a65b73222015f8b803,11,16,4,0,11,11,11,11,1,1,1,1
5a29d2a45b73222015f74beb,11,17,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29d2e45b73222015f74cc4,11,17,2,0,11,11,11,11,1,1,1,1
5a29d6d15b73222015f76089,11,17,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29ecad5b73222015f7a376,11,17,2,0,11,11,11,11,1,1,1,1
5a2a22405b73222015f7f6ed,11,17,3,0,11,11,11,11,1,1,1,1
5a2aaddd5b73222015f888a4,11,17,4,0,11,11,11,11,1,1,1,1
5a2ab0415b73222015f89689,11,17,5,0,11,11,11,11,1,1,1,1
5a29d2e45b73222015f74cd3,11,18,2,0,11,11,11,11,1,1,1,1
5a29d3265b73222015f74e65,11,18,2,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5a29fa005b73222015f7bed0,11,18,3,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5a2a0bba5b73222015f7d7c4,11,18,3,0,11,11,11,11,1,1,1,1
5a2aaba25b73222015f8816e,11,18,3,0,11,11,11,11,1,1,1,1
5a29dfad5b73222015f77c5d,11,19,2,0,11,11,11,11,1,1,1,1
5a29df3d5b73222015f77999,11,20,2,0,11,11,11,11,1,1,1,1
5a2ab08d5b73222015f89838,11,20,3,0,11,11,11,11,1,1,1,1
5a2aab4b5b73222015f87e8d,11,21,5,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5a2a2b825b73222015f80450,11,22,3,0,11,11,11,11,1,1,1,1
5a2a72cd5b73222015f85631,10,1,3,0,10,6,5,5,1,"0,6","0,5","0,5"
5a2a77d95b73222015f85a9d,10,1,3,0,10,7,5,5,1,"0,7","0,5","0,5"
5a2a82385b73222015f86002,10,1,3,0,10,7,6,5,1,"0,7","0,6","0,5"
5a2a82535b73222015f86059,10,1,3,0,10,7,7,6,1,"0,7","0,7","0,6"
5a2a85775b73222015f86244,10,1,3,0,10,8,8,7,1,"0,8","0,8","0,7"
5a2a85845b73222015f86270,10,1,3,0,10,8,6,6,1,"0,8","0,6","0,6"
5a2a109d5b73222015f7dddf,10,2,2,0,10,10,10,10,1,1,1,1
5a2a10bc5b73222015f7ddf2,10,2,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a1d5f5b73222015f7f0ae,10,2,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a36555b73222015f8146c,10,2,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a8c565b73222015f866b6,10,2,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a14d85b73222015f7e50c,10,3,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a56be5b73222015f83ff6,10,3,2,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a902f5b73222015f86869,10,3,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2aacc95b73222015f8853f,10,3,4,0,10,7,7,7,1,"0,7","0,7","0,7"
5a2abe815b73222015f8fdde,10,4,3,0,10,10,10,10,1,1,1,1
5a2a15cb5b73222015f7e63c,10,5,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2aa1ec5b73222015f873bf,10,5,4,0,10,8,8,8,1,"0,8","0,8","0,8"
5a2ab1ef5b73222015f8a31a,10,5,3,0,10,8,8,8,1,"0,8","0,8","0,8"
5a2a05965b73222015f7d003,10,6,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a0a285b73222015f7d624,10,6,2,0,10,10,10,10,1,1,1,1
5a2a15cb5b73222015f7e63d,10,6,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a409f5b73222015f8237c,10,6,2,0,10,10,10,10,1,1,1,1
5a2abcd55b73222015f8f4a6,10,6,2,0,10,10,10,10,1,1,1,1
5a29fb5f5b73222015f7c094,10,7,2,0,10,10,10,10,1,1,1,1
5a2a07d95b73222015f7d3bf,10,7,2,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a177d5b73222015f7e921,10,7,2,0,10,10,10,10,1,1,1,1
5a2a25a35b73222015f7fcdd,10,7,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a5a0e5b73222015f8434b,10,7,2,1,9,9,7,7,"0,9","0,9","0,7","0,7"
5a2a75965b73222015f857e3,10,7,3,0,10,10,10,10,1,1,1,1
5a2abce45b73222015f8f4d2,10,7,2,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a05005b73222015f7cf7a,10,8,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a11b15b73222015f7def4,10,8,2,0,10,10,10,10,1,1,1,1
5a2a11b15b73222015f7defc,10,8,2,0,10,10,10,10,1,1,1,1
5a2a278b5b73222015f7ff76,10,8,2,0,10,10,10,9,1,1,1,"0,9"
5a2a2b135b73222015f803d2,10,8,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a333a5b73222015f8101f,10,8,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a70905b73222015f854ea,10,8,3,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a083a5b73222015f7d459,10,9,2,0,10,10,10,9,1,1,1,"0,9"
5a2a0af25b73222015f7d6f5,10,9,2,0,10,10,10,9,1,1,1,"0,9"
5a2a122b5b73222015f7e0d8,10,9,2,0,10,10,10,10,1,1,1,1
5a2a8d3c5b73222015f8671c,10,9,3,0,10,10,10,10,1,1,1,1
5a2aab815b73222015f88071,10,9,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2ab2975b73222015f8a859,10,9,3,0,10,7,6,6,1,"0,7","0,6","0,6"
5a2ab36a5b73222015f8af08,10,9,2,0,10,10,9,9,1,1,"0,9","0,9"
5a2a04965b73222015f7cf2b,10,10,2,0,10,10,10,10,1,1,1,1
5a2a04b55b73222015f7cf44,10,10,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a055d5b73222015f7cfc5,10,10,2,0,10,10,10,9,1,1,1,"0,9"
5a2a0a5f5b73222015f7d651,10,10,2,0,10,10,10,9,1,1,1,"0,9"
5a2a11085b73222015f7de71,10,10,2,0,10,10,10,10,1,1,1,1
5a2a12165b73222015f7e09e,10,10,2,0,10,10,10,10,1,1,1,1
5a2a12495b73222015f7e119,10,10,2,0,10,10,10,10,1,1,1,1
5a2a18115b73222015f7e9a2,10,10,2,0,10,10,10,10,1,1,1,1
5a2a29ab5b73222015f80178,10,10,2,0,10,10,10,10,1,1,1,1
5a2a2af15b73222015f8039d,10,10,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a2cb85b73222015f8060f,10,10,2,0,10,10,10,10,1,1,1,1
5a2a38b25b73222015f8178c,10,10,2,0,10,10,10,10,1,1,1,1
5a2a46ec5b73222015f82cb4,10,10,2,0,10,10,10,10,1,1,1,1
5a2a77455b73222015f85a18,10,10,3,0,10,10,9,9,1,1,"0,9","0,9"
5a2a98f85b73222015f86f29,10,10,3,0,10,10,10,10,1,1,1,1
5a2aae0f5b73222015f889bf,10,10,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2ab2f45b73222015f8aa82,10,10,3,0,10,10,10,10,1,1,1,1
5a2ab36c5b73222015f8af23,10,10,3,0,10,10,10,10,1,1,1,1
5a2ab4345b73222015f8b487,10,10,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2ab4745b73222015f8b650,10,10,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a29fdaf5b73222015f7c3cb,10,11,2,0,10,9,8,8,1,"0,9","0,8","0,8"
5a29fdd75b73222015f7c407,10,11,2,0,10,10,10,10,1,1,1,1
5a2a05965b73222015f7d001,10,11,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a07515b73222015f7d307,10,11,2,0,10,10,9,9,1,1,"0,9","0,9"
5a2a11b15b73222015f7deff,10,11,2,0,10,10,10,10,1,1,1,1
5a2a41625b73222015f824a8,10,11,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a9b5d5b73222015f870ab,10,11,3,0,10,10,9,9,1,1,"0,9","0,9"
5a2aab675b73222015f87fc5,10,11,3,0,10,10,9,9,1,1,"0,9","0,9"
5a2aabb85b73222015f881bc,10,11,3,0,10,10,10,10,1,1,1,1
5a2aacaa5b73222015f884c2,10,11,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2abe965b73222015f8fe85,10,11,3,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5a29f9335b73222015f7bdae,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a29fa005b73222015f7bec7,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a00935b73222015f7c90a,10,12,2,0,10,9,8,8,1,"0,9","0,8","0,8"
5a2a07d95b73222015f7d3bb,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a26e75b73222015f7fea0,10,12,2,0,10,10,10,10,1,1,1,1
5a2a29ab5b73222015f80177,10,12,2,0,10,10,10,9,1,1,1,"0,9"
5a2a29ab5b73222015f8017a,10,12,2,0,10,10,10,10,1,1,1,1
5a2a29d35b73222015f801a9,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a2c5d5b73222015f80590,10,12,2,0,10,10,10,10,1,1,1,1
5a2a4b6c5b73222015f832bd,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a50535b73222015f83895,10,12,2,0,10,10,10,10,1,1,1,1
5a2a71d55b73222015f8559e,10,12,3,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5a2aab925b73222015f880d1,10,12,3,0,10,10,10,10,1,1,1,1
5a2ab1fa5b73222015f8a37c,10,12,3,0,10,10,10,10,1,1,1,1
5a2abc955b73222015f8f3e7,10,12,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2abe265b73222015f8faed,10,12,3,0,10,10,10,10,1,1,1,1
5a312ba45b7322713613d30e,10,12,3,0,10,10,10,10,1,1,1,1
5a29faf55b73222015f7c00e,10,13,2,0,10,10,10,10,1,1,1,1
5a2a078a5b73222015f7d33d,10,13,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a27e55b73222015f7ffd1,10,13,2,0,10,10,10,10,1,1,1,1
5a2a31055b73222015f80c1b,10,13,2,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5a2a43205b73222015f826df,10,13,2,0,10,10,10,10,1,1,1,1
5a2a62145b73222015f849c2,10,13,2,0,10,9,8,8,1,"0,9","0,8","0,8"
5a2aab315b73222015f87e28,10,13,3,0,10,10,10,10,1,1,1,1
5a2ab2c85b73222015f8a97f,10,13,3,0,10,10,10,10,1,1,1,1
5a2ab3725b73222015f8af40,10,13,2,0,10,10,10,10,1,1,1,1
5a2ab4385b73222015f8b4cc,10,13,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a312bad5b7322713613d374,10,13,3,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5a29fba85b73222015f7c0e4,10,14,2,0,10,9,8,8,1,"0,9","0,8","0,8"
5a2a09095b73222015f7d51a,10,14,2,0,10,10,10,10,1,1,1,1
5a2a09ee5b73222015f7d5f4,10,14,2,0,10,10,10,10,1,1,1,1
5a2a278b5b73222015f7ff74,10,14,2,0,10,10,10,10,1,1,1,1
5a2a4c8b5b73222015f8343d,10,14,2,0,10,10,10,10,1,1,1,1
5a2a62b45b73222015f84a57,10,14,3,0,10,10,10,10,1,1,1,1
5a2aab5e5b73222015f87f51,10,14,3,0,10,10,10,10,1,1,1,1
5a2aaea75b73222015f88d8b,10,14,3,0,10,10,8,8,1,1,"0,8","0,8"
5a2ab3985b73222015f8b04b,10,14,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a29fa1e5b73222015f7bee5,10,15,2,0,10,9,7,6,1,"0,9","0,7","0,6"
5a2a2b325b73222015f803ed,10,15,2,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a762e5b73222015f85888,10,15,3,1,9,9,8,8,"0,9","0,9","0,8","0,8"
5a2ab2fa5b73222015f8aaa7,10,15,2,0,10,10,10,10,1,1,1,1
5a2a2b325b73222015f803eb,10,16,2,0,10,9,9,8,1,"0,9","0,9","0,8"
5a2a30ad5b73222015f80be2,10,16,2,0,10,9,8,8,1,"0,9","0,8","0,8"
5a2aae9a5b73222015f88d19,10,16,3,0,10,9,9,9,1,"0,9","0,9","0,9"
5a29fee35b73222015f7c5d4,10,17,2,0,10,9,7,7,1,"0,9","0,7","0,7"
5a2a29ec5b73222015f801d3,10,17,2,0,10,9,9,9,1,"0,9","0,9","0,9"
5a2a984e5b73222015f86ea8,10,17,3,0,10,10,8,8,1,1,"0,8","0,8"
5a312ba65b7322713613d331,10,17,3,0,9,8,7,7,"0,9","0,8","0,7","0,7"
5a2a24ac5b73222015f7faf3,10,19,2,0,10,10,10,10,1,1,1,1
5a2a2b5d5b73222015f80425,10,19,2,0,10,10,10,10,1,1,1,1
5a2aab605b73222015f87f75,10,19,3,0,10,10,10,9,1,1,1,"0,9"
5a2ab2dc5b73222015f8a9e0,10,19,2,0,10,10,10,10,1,1,1,1
5a2a70905b73222015f854ed,10,20,3,0,10,10,10,10,1,1,1,1
5a2a034c5b73222015f7cd38,10,21,2,0,10,10,10,10,1,1,1,1
5a2a24615b73222015f7fa7e,10,21,2,0,10,10,10,10,1,1,1,1
5a2a72cd5b73222015f85636,9,1,2,0,9,5,5,5,1,"0,5555555556","0,5555555556","0,5555555556"
5a2a77d95b73222015f85a9c,9,1,2,0,9,6,5,5,1,"0,6666666667","0,5555555556","0,5555555556"
5a2a82385b73222015f86003,9,1,2,0,9,7,5,5,1,"0,7777777778","0,5555555556","0,5555555556"
5a2aacc15b73222015f8850d,9,1,2,0,9,7,6,5,1,"0,7777777778","0,6666666667","0,5555555556"
5a312bc45b7322713613d3a9,9,1,2,0,9,6,6,6,1,"0,6666666667","0,6666666667","0,6666666667"
5a2a7df75b73222015f85dc2,9,4,2,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5a2a8d3c5b73222015f8671e,9,4,2,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5a2aab8f5b73222015f880a3,9,4,2,0,9,9,9,9,1,1,1,1
5a2a5ba25b73222015f844c1,9,5,2,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5a2a5a9b5b73222015f843da,9,6,2,0,9,9,9,8,1,1,1,"0,8888888889"
5a2a8c155b73222015f8666d,9,7,2,0,9,9,9,9,1,1,1,1
5a2aa4f85b73222015f875b4,9,7,2,0,9,9,9,9,1,1,1,1
