clique_id, Community, percentuale si 
5946a5a7f810d5692243e52c,no,45.84403039539776
5946b1e7f810d5692256947a,si,93.33333333333333
5946acc0f810d5692250f84b,si,100
5946abb8f810d5692250550e,no,46.060475965597675
5946a6c4f810d5692246e982,no,46.23363242175761
5946a8f7f810d569224beddb,no,45.84403039539776
5946ad02f810d56922516c64,si,100
5946ad0cf810d5692251ed8e,si,100
5946a5f2f810d5692244a23b,si,92.5
5946abdff810d56922507671,si,100
5946a6c4f810d5692246e8e0,si,93.33333333333333
5946a5f3f810d5692244a661,si,93.33333333333333
5946a5f4f810d5692244b396,si,94.0
5946a5f4f810d5692244b7d0,no,40.93075172798695
5946a761f810d5692248c3f0,si,92.5
5946a761f810d5692248c36e,si,94.0
5946ae6af810d5692253daf6,si,100
5946a92cf810d569224caf00,si,100
5946ad0df810d569225201e7,si,94.54545454545455
5946a6c4f810d5692246e879,no,46.23363242175761
5946a6c7f810d5692246f478,si,93.33333333333333
5946b1e7f810d569225693f8,no,46.23363242175761
5946abc6f810d569225061d0,si,100
5946a7a2f810d569224907e3,no,40.775626439989125
5946ab35f810d569224fc518,no,40.6205011519913
5946ad0df810d5692252041a,si,100
5946a612f810d5692244e151,no,40.69806379599021
5946a5b4f810d569224407d7,no,40.69806379599021
5946acc1f810d56922510af8,si,92.5
5946ab34f810d569224fbfb6,no,40.6205011519913
5946a6e6f810d56922473f7e,si,93.33333333333333
5946b00af810d5692255cdc1,si,100
5946aee8f810d56922548a00,si,100
5946b009f810d5692255bc07,si,100
5946ac9af810d5692250df68,si,94.54545454545455
5946a8e4f810d569224b7e00,si,100
5946a5f2f810d5692244a1a6,si,100
5946a8fbf810d569224c24d8,no,46.493367105997514
5946ad05f810d569225194c5,si,100
5946ad0cf810d5692251ecd7,si,94.0
5946afcdf810d5692255896f,si,92.5
5946aee8f810d56922548ace,si,100
5946a6a1f810d56922464820,no,46.060475965597675
5946aee9f810d569225491cb,si,94.0
5946ad03f810d569225177d2,si,100
5946acf1f810d569225132e3,si,100
5946aee9f810d56922548fa8,si,100
5946a8f5f810d569224bd8e7,si,100
5946a881f810d569224aabaa,si,100
5946aec5f810d569225433a8,si,100
5946a5f3f810d5692244a5aa,si,100
5946a7a2f810d569224906a3,no,40.775626439989125
5946a7b9f810d56922495d08,no,53.74
5946ab35f810d569224fc5e3,no,40.69806379599021
5946a84af810d569224a4c65,si,94.0
5946aef1f810d569225508ef,si,100
5946ad05f810d56922519810,si,100
5946a791f810d5692248ebc2,si,100
5946abb7f810d56922504f26,si,92.5
5946aeebf810d5692254b359,si,93.33333333333333
5946a5f3f810d5692244abb8,si,100
5946a761f810d5692248c1ce,si,94.0
5946a5b3f810d569224402b6,no,40.69806379599021
5946ace3f810d56922512dcf,no,45.84403039539776
5946ad03f810d56922517eb2,si,95.0
5946a762f810d5692248ce25,si,92.5
5946a6c7f810d5692246f359,si,92.5
5946b1e7f810d56922569420,no,46.060475965597675
5946ad97f810d5692252dbb6,si,100
5946a8f6f810d569224bdfc2,si,100
5946b009f810d5692255c34e,no,46.060475965597675
5946aef1f810d569225508a0,si,100
5946a6a3f810d569224665f0,no,46.060475965597675
5946a72ff810d56922480c22,si,93.33333333333333
5946a6c4f810d5692246eb4b,no,40.93075172798695
5946ad05f810d5692251968e,si,100
5946a761f810d5692248c2b3,si,92.5
5946aac0f810d569224f6583,si,94.0
5946a8b6f810d569224b289d,si,93.33333333333333
5946aeeaf810d56922549cbf,si,94.54545454545455
5946ae26f810d5692253832d,si,100
5946a7b7f810d569224945cc,no,53.74
5946abdef810d569225070d9,si,94.0
5946a6c7f810d5692246f317,si,100
5946a7a3f810d56922490c4d,no,40.87257974498777
5946a650f810d5692245696d,no,40.87257974498777
5946a5f2f810d5692244a0f3,si,92.5
5946aef2f810d56922550ad8,si,93.33333333333333
5946ad03f810d5692251787e,si,100
5946a8f4f810d569224bc92d,si,94.54545454545455
5946aee8f810d5692254857f,si,100
5946a6c4f810d5692246ec00,no,40.87257974498777
5946a8f2f810d569224babd2,si,100
5946ad05f810d56922519178,si,100
5946a8f5f810d569224bd6fb,no,46.060475965597675
5946ad07f810d5692251a803,si,100
5946b008f810d5692255b5f1,no,53.74
5946aa53f810d569224f0270,si,92.5
5946a775f810d5692248db89,si,92.5
5946a797f810d5692248ef94,si,100
5946aeeaf810d56922549c12,si,94.0
5946a8f7f810d569224bf038,si,100
5946a7c1f810d5692249645a,si,92.5
5946abdff810d5692250797a,si,100
5946ac75f810d5692250ccab,si,94.54545454545455
5946a761f810d5692248c2e6,si,93.33333333333333
5946aef2f810d5692255124e,si,100
5946a5f4f810d5692244b8b9,no,46.060475965597675
5946a6c4f810d5692246eb70,no,46.060475965597675
5946aee8f810d569225485c3,si,100
5946ad4df810d569225264bf,si,100
5946a8f3f810d569224bb785,si,94.54545454545455
5946a6a3f810d56922466d9e,si,93.33333333333333
5946a791f810d5692248ebaa,si,100
5946ad02f810d56922516d86,si,94.54545454545455
5946b009f810d5692255ba46,si,100
5946a761f810d5692248c6fd,si,92.5
5946ad0af810d5692251d6a7,si,100
5946ad0af810d5692251d59e,si,100
5946a761f810d5692248c22c,si,93.33333333333333
5946a5f4f810d5692244b6a4,no,46.060475965597675
5946a5a7f810d5692243e3c1,no,46.060475965597675
5946ad96f810d5692252d0d0,no,45.84403039539776
5946a587f810d56922438944,no,40.523547846992656
5946ad05f810d56922519497,si,100
5946a790f810d5692248e7e9,si,100
5946ac2cf810d5692250a4aa,si,100
5946a74af810d56922486a36,no,40.69806379599021
5946ad06f810d56922519caf,si,100
5946a6c7f810d5692246f535,si,100
5946b008f810d5692255b572,no,54.57333333333333
5946b008f810d5692255b6aa,no,54.57333333333333
5946ace3f810d56922512dcc,si,92.5
5946a5f4f810d5692244b249,si,100
5946a752f810d5692248a4c8,no,1.7635478469926587
5946a7c1f810d56922496543,no,40.87257974498777
5946a8fff810d569224c65c4,si,94.0
5946acc1f810d569225105fe,si,94.54545454545455
5946ad98f810d5692252e32f,si,95.38461538461539
5946a8f4f810d569224bc60b,si,100
5946a9aaf810d569224dacde,no,1.9380637959902116
5946a6a4f810d569224673ee,si,93.33333333333333
5946a6c4f810d5692246ecce,no,46.060475965597675
5946a7b8f810d569224954df,no,53.74
5946a761f810d5692248c250,si,92.5
5946a8f6f810d569224bdf93,si,100
5946b180f810d56922566aaa,si,100
5946a7a2f810d56922490b00,no,40.87257974498777
5946ad02f810d56922516f97,si,100
5946aeebf810d5692254b1a4,si,94.0
5946a6c4f810d5692246e81e,no,46.23363242175761
5946a74af810d5692248689b,no,40.69806379599021
5946b00af810d5692255cde7,si,100
5946aee8f810d56922548754,si,94.0
5946b009f810d5692255bea3,si,100
5946ad05f810d56922518cd8,si,95.0
5946a8f5f810d569224bccfd,si,94.0
5946b038f810d5692255e118,no,45.84403039539776
5946a8f1f810d569224b9309,si,100
5946a645f810d56922453994,si,100
5946abb7f810d56922504e70,si,100
5946a8f6f810d569224bdce1,si,94.54545454545455
5946a7b8f810d56922495808,no,53.74
5946a5a7f810d5692243e3c5,si,93.33333333333333
5946b008f810d5692255b591,no,54.57333333333333
5946a8faf810d569224c1854,no,46.23363242175761
5946a8fcf810d569224c3492,no,40.93075172798695
5946ad98f810d5692252e86f,si,94.54545454545455
5946aef2f810d56922550e05,si,93.33333333333333
5946a7a2f810d5692249055c,no,40.6205011519913
5946ad06f810d56922519cae,si,100
5946aee8f810d569225481e8,si,100
5946a957f810d569224d43dc,si,94.0
5946a7a4f810d56922491863,no,1.7635478469926587
5946a8faf810d569224c11ac,si,100
5946a8fbf810d569224c2af3,no,46.375305885888466
5946a8f8f810d569224bf513,no,45.84403039539776
5946ad96f810d5692252cd43,si,100
5946a8fbf810d569224c2d34,si,100
5946ad05f810d56922519484,si,94.0
5946ad03f810d56922517731,si,100
5946a6c4f810d5692246eb82,no,45.84403039539776
5946ab34f810d569224fbef9,no,40.87257974498777
5946a761f810d5692248c331,si,93.33333333333333
5946acc2f810d56922510bad,no,46.060475965597675
5946a8faf810d569224c1ef3,si,95.0
5946ac9ef810d5692250e2e8,no,40.87257974498777
5946a74af810d56922486afc,no,40.69806379599021
5946ad08f810d5692251b53b,si,100
5946aaf3f810d569224f994d,si,100
5946b290f810d5692256b3ba,si,92.5
5946b009f810d5692255c350,no,46.060475965597675
5946ad0df810d5692251fe35,si,100
5946a5f3f810d5692244ab27,si,92.5
5946a8fcf810d569224c3296,si,95.0
5946a892f810d569224ab8b6,si,100
5946b008f810d5692255b5d7,no,53.74
5946ac2bf810d5692250a415,si,100
5946a8b6f810d569224b26f4,si,100
5946a761f810d5692248c635,si,92.5
5946ac9af810d5692250dd17,si,100
5946a761f810d5692248c62a,si,92.5
5946a906f810d569224c7bf7,si,93.33333333333333
5946a7a2f810d56922490715,no,40.6205011519913
5946a5f2f810d5692244a04d,si,100
5946a8faf810d569224c1761,si,100
5946ad97f810d5692252dd99,si,100
5946a775f810d5692248dbf5,si,100
5946a7a3f810d56922491604,no,45.84403039539776
5946a576f810d56922436288,si,100
5946a8f0f810d569224b8bd1,si,95.0
5946a72df810d5692247f400,si,100
5946a5f4f810d5692244b9ad,no,45.84403039539776
5946a5f3f810d5692244ae8e,si,94.0
5946ad71f810d5692252a4c2,si,100
5946ad02f810d56922516839,si,94.0
5946a5b3f810d569224402bd,no,40.69806379599021
5946a797f810d5692248ef11,si,94.0
5946a576f810d56922436286,si,100
5946aeebf810d5692254b215,si,95.0
5946a74af810d56922486b41,no,40.69806379599021
5946a7a3f810d56922491551,no,45.84403039539776
5946ad03f810d5692251790c,si,93.33333333333333
5946aa5af810d569224f0df4,no,1.7635478469926587
5946ad09f810d5692251c807,si,100
5946ad05f810d56922519184,si,94.54545454545455
5946a6c7f810d5692246f2a4,si,100
5946a6a3f810d5692246684b,no,40.87257974498777
5946aa18f810d569224e66ba,no,40.69806379599021
5946aee6f810d569225471ed,no,46.23363242175761
5946aef2f810d56922550ede,no,40.93075172798695
5946a8fef810d569224c59fd,si,100
5946a5f4f810d5692244b513,no,45.84403039539776
5946b524f810d56922577dae,no,45.84403039539776
5946aeebf810d5692254b7ac,si,94.0
5946a7a3f810d56922491682,no,45.84403039539776
5946ad08f810d5692251c12f,si,100
5946a761f810d5692248c42e,si,93.33333333333333
5946a5f2f810d56922449919,si,100
5946a89bf810d569224abc1f,si,100
5946a8f8f810d569224bfd03,si,94.0
5946a5f4f810d5692244b240,si,100
5946ab35f810d569224fc579,no,40.775626439989125
5946a8f6f810d569224bdb0e,si,100
5946ad42f810d56922524ff6,si,100
5946abdff810d56922507506,si,92.5
5946ad06f810d56922519e24,no,46.060475965597675
5946a7b8f810d569224954ad,no,53.74
5946a761f810d5692248c6e9,no,45.84403039539776
5946a8f5f810d569224bd5c6,si,100
5946a5f3f810d5692244acb6,si,100
5946aa1df810d569224e7a4d,si,94.0
5946aee7f810d56922547ea8,si,100
5946a762f810d5692248cdab,si,94.0
5946a8e4f810d569224b7dc6,si,100
5946a6d4f810d56922471fb4,si,93.33333333333333
5946a6c4f810d5692246e718,si,94.0
5946aeeef810d5692254de5b,si,100
5946a7a2f810d569224909ee,no,40.775626439989125
5946ad0cf810d5692251f699,si,100
5946a761f810d5692248c25d,si,93.33333333333333
5946a6c4f810d5692246e908,si,92.5
5946a8e1f810d569224b7406,si,100
5946aef5f810d56922551d8b,si,100
5946a761f810d5692248c394,si,92.5
5946aaabf810d569224f5033,no,40.87257974498777
5946ad03f810d56922517961,si,92.5
5946a7a3f810d5692249112f,no,40.87257974498777
5946a5b4f810d56922440c6c,si,92.5
5946ad05f810d56922519459,si,100
5946b00af810d5692255cfcb,si,100
5946a8f3f810d569224bb758,si,100
5946a5f3f810d5692244b0dc,si,94.0
5946a5f4f810d5692244b411,no,46.060475965597675
5946b008f810d5692255b5e7,no,54.57333333333333
5946aef1f810d5692255051d,si,100
5946abc1f810d5692250602f,si,100
5946a92cf810d569224caf09,si,93.33333333333333
5946a5f3f810d5692244afee,si,92.5
5946a954f810d569224d16d0,si,93.33333333333333
5946a954f810d569224d1efe,no,46.375305885888466
5946aee8f810d56922548809,si,100
5946af36f810d569225531a5,si,100
5946aef1f810d56922550923,si,100
5946a8fff810d569224c5cba,si,100
5946b009f810d5692255bf04,si,100
5946a7b7f810d5692249475d,no,55.24
5946a8f3f810d569224bb518,si,100
5946acc0f810d5692250fb46,si,100
5946aaf2f810d569224f9568,no,40.87257974498777
5946ad46f810d56922525453,si,100
5946b009f810d5692255ba3a,si,93.33333333333333
5946b009f810d5692255baab,si,100
5946aeeef810d5692254d4f0,si,94.0
5946ad0af810d5692251d58d,si,94.54545454545455
5946a8faf810d569224c1f17,si,95.38461538461539
5946b008f810d5692255b58f,no,54.57333333333333
5946aee8f810d569225486df,si,100
5946abb7f810d56922504b35,si,92.5
5946a8f7f810d569224bef87,si,100
5946b009f810d5692255bf30,si,94.0
5946a8fcf810d569224c3ae3,no,46.375305885888466
5946ad05f810d56922519549,si,100
5946a790f810d5692248e91a,si,100
5946a8e0f810d569224b7216,si,100
5946a8f4f810d569224bc5e8,si,100
5946a72df810d5692247f559,si,100
5946ad06f810d56922519f75,si,93.33333333333333
5946b0f3f810d56922563736,no,54.57333333333333
5946a790f810d5692248e8d2,no,46.375305885888466
5946ad01f810d56922515db5,si,100
5946ad02f810d56922516b8b,no,46.060475965597675
5946b086f810d569225608f0,no,45.84403039539776
5946a5f4f810d5692244b2f7,no,46.23363242175761
5946a607f810d5692244d2d2,si,93.33333333333333
5946aee9f810d56922549a10,no,46.23363242175761
5946a7a4f810d569224919c0,no,40.69806379599021
5946a8fcf810d569224c30e0,si,94.54545454545455
5946aa6af810d569224f2097,si,100
5946a7a4f810d569224917e0,no,40.69806379599021
5946a5f3f810d5692244afb6,si,94.0
5946a5f4f810d5692244b44b,no,45.84403039539776
5946ad0bf810d5692251e5eb,si,93.33333333333333
5946a762f810d5692248ce95,si,94.0
5946ad05f810d56922518b59,si,94.54545454545455
5946ad0ef810d569225206e1,si,100
5946a8e4f810d569224b7ca1,si,100
5946ad06f810d56922519f57,si,94.0
5946a6c4f810d5692246eab0,no,46.23363242175761
5946acfef810d5692251395a,si,100
5946ae8df810d5692253e8cc,si,100
5946acfef810d56922513993,si,93.33333333333333
5946b009f810d5692255bd75,si,94.54545454545455
5946ab36f810d569224fd507,no,40.87257974498777
5946ab72f810d5692250068a,no,45.84403039539776
5946ad02f810d56922516e50,no,46.060475965597675
5946a762f810d5692248ce51,si,93.33333333333333
5946aee8f810d569225483b3,si,100
5946a7b8f810d56922495b7e,no,7.08403039539776
5946ad0df810d56922520437,si,100
5946a6a4f810d569224673f6,si,92.5
5946aee9f810d56922548ee1,si,100
5946a8f6f810d569224bdb0f,si,92.5
5946b009f810d5692255b876,si,93.33333333333333
5946a7b8f810d569224951aa,no,7.08403039539776
5946a8f8f810d569224c0042,si,95.0
5946ad04f810d56922518857,si,100
5946ad97f810d5692252ded8,si,95.0
5946a6c4f810d5692246e858,no,40.9772893143863
5946a7a2f810d569224909d7,no,40.775626439989125
5946a762f810d5692248cee6,si,94.0
5946afeff810d56922559811,si,100
5946a6dbf810d56922473387,si,93.33333333333333
5946a8fbf810d569224c2446,no,46.375305885888466
5946aa20f810d569224e8345,si,100
5946aee8f810d56922548b86,si,100
5946a5f3f810d5692244a720,no,45.84403039539776
5946a7a3f810d56922490c02,no,40.87257974498777
5946acc1f810d5692251006a,si,94.54545454545455
5946ad96f810d5692252cfaa,si,100
5946a7a3f810d56922490cd4,no,40.87257974498777
5946a7a9f810d569224932ec,no,45.84403039539776
5946aee9f810d5692254908b,si,100
5946a7a3f810d569224915f8,no,45.84403039539776
5946abc2f810d569225060e1,si,100
5946b086f810d5692256086c,no,45.84403039539776
5946ad0cf810d5692251f3d1,si,100
5946a8f4f810d569224bca62,si,95.0
5946a72ff810d569224809b8,si,100
5946b009f810d5692255b8dc,si,100
5946a697f810d56922463da5,si,92.5
5946a89cf810d569224abe14,no,40.69806379599021
5946a5f3f810d5692244acea,si,94.54545454545455
5946a8f8f810d569224bfb79,si,100
5946b1e7f810d56922569396,si,93.33333333333333
5946a5f4f810d5692244b2fc,si,94.0
5946a5f4f810d5692244b974,no,40.93075172798695
5946a775f810d5692248dbef,si,94.0
5946a8faf810d569224c1ea5,si,95.38461538461539
5946a8fff810d569224c65d1,si,92.5
5946a797f810d5692248eee5,si,94.54545454545455
5946b009f810d5692255c019,si,100
5946ad4ef810d5692252765d,si,100
5946a8fbf810d569224c2906,no,46.375305885888466
5946a7a2f810d5692249093b,no,40.69806379599021
5946abdff810d56922507995,si,100
5946ad0ff810d56922521719,si,100
5946a8fbf810d569224c2ad1,si,95.38461538461539
5946b524f810d56922577da0,no,45.84403039539776
5946a8faf810d569224c1b84,si,95.38461538461539
5946a762f810d5692248cddd,si,94.0
5946ad0ef810d5692252095a,si,100
5946ad01f810d569225162f4,si,93.33333333333333
5946ab35f810d569224fc268,no,40.69806379599021
5946a8b6f810d569224b2aae,si,100
5946ad4ef810d5692252788b,si,100
5946a8f1f810d569224b96f7,si,100
5946b524f810d56922577dd6,no,40.93075172798695
5946a761f810d5692248c538,no,46.060475965597675
5946abb8f810d5692250532b,si,92.5
5946a892f810d569224ab92c,no,53.74
5946a8fbf810d569224c2964,si,94.0
5946a8f5f810d569224bd24a,si,100
5946ad4ef810d569225274dc,si,100
5946ae28f810d56922538e5b,si,100
5946a5f3f810d5692244b028,si,94.0
5946b038f810d5692255def6,no,45.84403039539776
5946a74af810d5692248683a,no,40.69806379599021
5946ad0af810d5692251d95e,si,100
5946a790f810d5692248e865,si,94.0
5946aaeef810d569224f92a2,si,100
5946a74af810d56922486901,no,40.69806379599021
5946a634f810d5692245183f,si,92.5
5946afeff810d56922559989,si,100
5946ab7ef810d56922501239,si,100
5946a775f810d5692248dc11,si,94.0
5946ad4ff810d56922528275,si,100
5946aee7f810d56922547ecf,si,92.5
5946a8fcf810d569224c3882,si,95.0
5946ad0df810d5692251f8b5,si,100
5946ab35f810d569224fc601,no,40.69806379599021
5946a6c4f810d5692246e86c,no,45.84403039539776
5946abdff810d569225078ca,si,100
5946a762f810d5692248cdcf,si,94.0
5946ad04f810d56922518028,si,100
5946a6c4f810d5692246e978,si,92.5
5946adc6f810d56922533c10,si,100
5946b1e7f810d569225694ef,si,92.5
5946a74af810d56922486aba,no,40.69806379599021
5946ad4df810d569225264c1,si,100
5946a5a7f810d5692243e30b,no,40.87257974498777
5946aeeaf810d56922549fb9,si,94.0
5946ad0cf810d5692251f818,si,100
5946a6c4f810d5692246eb84,no,46.060475965597675
5946ad56f810d56922529094,si,93.33333333333333
5946a892f810d569224ab881,si,93.33333333333333
5946a6f2f810d56922474a17,no,2.0156264399891244
5946ad99f810d5692252f11f,si,94.54545454545455
5946a8fef810d569224c588d,si,93.33333333333333
5946a72ff810d56922480bdd,si,93.33333333333333
5946aee8f810d569225483e0,si,100
5946ad4ff810d56922528686,si,92.5
5946aacef810d569224f79e2,si,92.5
5946a8f5f810d569224bcc97,si,100
5946aee9f810d56922548f6a,si,100
5946ad0cf810d5692251ec28,si,100
5946a6c4f810d5692246e6fd,si,93.33333333333333
5946a7b9f810d56922495d05,no,53.74
5946b00af810d5692255cecc,si,100
5946afeff810d56922559a14,si,100
5946a7b8f810d56922495ba2,no,53.74
5946a576f810d5692243627c,si,100
5946ad98f810d5692252e935,si,94.54545454545455
5946acc0f810d5692250fc97,si,100
5946ae0bf810d56922536996,no,46.375305885888466
5946a5f3f810d5692244a6c0,si,100
5946b038f810d5692255e11b,no,40.87257974498777
5946aeb5f810d5692253ff2d,no,45.84403039539776
5946a761f810d5692248c7c0,si,93.33333333333333
5946aee7f810d56922547ec2,si,100
5946ad03f810d5692251795c,si,93.33333333333333
5946a8e0f810d569224b70ad,si,100
5946aa4ef810d569224efa6f,no,40.69806379599021
5946a906f810d569224c7a3a,si,100
5946abb7f810d569225044b0,si,92.5
5946a6cef810d56922470024,no,40.87257974498777
5946a5a7f810d5692243e30d,no,45.84403039539776
5946b038f810d5692255e086,no,45.84403039539776
5946ad99f810d5692252f574,si,92.5
5946a7a2f810d5692249028b,no,40.775626439989125
5946acc1f810d56922510418,si,92.5
5946aaf3f810d569224f98c2,no,40.93075172798695
5946b009f810d5692255c1dd,no,45.84403039539776
5946b086f810d5692256082a,no,45.84403039539776
5946aeebf810d5692254b3fd,si,95.0
5946ad0af810d5692251d57f,si,100
5946aec9f810d5692254473c,si,100
5946a6c4f810d5692246e9d1,si,92.5
5946a8f8f810d569224bfdec,si,94.0
5946a892f810d569224ab8c1,si,100
5946a5a7f810d5692243e421,si,92.5
5946ad0cf810d5692251eb3a,si,93.33333333333333
5946a8d1f810d569224b5c92,no,2.1125797449877646
5946a8faf810d569224c11e5,si,100
5946aef1f810d5692255089e,si,100
5946aeedf810d5692254d2fd,si,100
5946ad0cf810d5692251f133,si,100
5946aa1ef810d569224e82d7,si,100
5946a5f4f810d5692244b7a9,no,40.93075172798695
5946aeeef810d5692254d4df,si,100
5946ad0cf810d5692251ec44,si,94.54545454545455
5946b086f810d5692256086a,no,40.87257974498777
5946a63ef810d5692245335d,no,1.9380637959902116
5946ab72f810d56922500648,no,45.84403039539776
5946a8faf810d569224c1752,si,92.5
5946a7a2f810d569224907bf,no,40.6205011519913
5946b524f810d56922577dec,no,40.93075172798695
5946b1e7f810d569225694a9,si,94.0
5946a7b8f810d569224950cd,no,7.300475965597677
5946a8f2f810d569224ba869,si,100
5946abd6f810d569225068e4,si,92.5
5946abb8f810d5692250564a,si,100
5946b0f3f810d569225636bc,no,7.08403039539776
5946ad9bf810d56922530c2c,si,100
5946ad98f810d5692252e3f2,si,92.5
5946a8e4f810d569224b7d9c,si,94.54545454545455
5946ae56f810d5692253b447,si,93.33333333333333
5946a8fef810d569224c4c69,si,94.0
5946abdff810d569225079d0,si,92.5
5946abdff810d56922507472,si,93.33333333333333
5946ae28f810d56922538b19,si,100
5946ab35f810d569224fc3ec,no,40.775626439989125
5946a6c4f810d5692246ecdd,no,46.060475965597675
5946ad02f810d56922516d22,si,93.33333333333333
5946aef0f810d5692254f914,no,45.84403039539776
5946ade1f810d569225351f0,si,100
5946aa41f810d569224ee4c5,si,100
5946a6c4f810d5692246e880,no,46.23363242175761
5946ad04f810d56922518895,si,100
5946aee8f810d569225489c6,si,100
5946a6dbf810d5692247339a,si,100
5946a84af810d569224a4c6e,si,100
5946ad05f810d5692251978b,si,100
5946aee8f810d569225482d6,si,100
5946ad05f810d569225194fc,si,100
5946a6c4f810d5692246e896,no,40.93075172798695
5946acc1f810d5692251070a,si,94.54545454545455
5946a762f810d5692248ceea,si,94.0
5946ad08f810d5692251b51c,si,100
5946ad0df810d5692251fc02,si,100
5946ad96f810d5692252cf99,no,46.060475965597675
5946a5f4f810d5692244b23a,si,94.0
5946a5f3f810d5692244b009,si,94.0
5946b290f810d5692256b3ca,no,46.23363242175761
5946abb7f810d569225044fe,si,92.5
5946b009f810d5692255b921,si,100
5946b0f3f810d569225636cb,no,53.74
5946a757f810d5692248bad2,si,100
5946a5b3f810d569224405b6,no,40.69806379599021
5946ad0cf810d5692251f3bd,si,100
5946b009f810d5692255b8d9,si,100
5946a8f2f810d569224baa3f,si,100
5946aeeaf810d5692254a00f,si,93.33333333333333
5946ad03f810d56922517e02,si,100
5946a8e4f810d569224b7d8e,si,94.54545454545455
5946a7b7f810d56922494632,no,53.74
5946a8fcf810d569224c38ab,si,95.0
5946a8b6f810d569224b2bb8,si,100
5946ad97f810d5692252dd0d,si,100
5946a8f2f810d569224ba992,si,100
5946af69f810d5692255694e,no,40.87257974498777
5946ad4ef810d569225277a7,si,100
5946a8fff810d569224c5d6d,si,100
5946ad05f810d5692251972a,si,100
5946a5f2f810d56922449ee8,si,100
5946aee8f810d56922548278,si,100
5946abb8f810d569225050ec,si,100
5946a761f810d5692248c2ed,si,93.33333333333333
5946a6c4f810d5692246e8c0,no,46.060475965597675
5946ad09f810d5692251c80b,si,100
5946ad0af810d5692251d69a,si,93.33333333333333
5946a6c4f810d5692246e83f,no,45.84403039539776
5946afeff810d569225598bc,si,100
5946b009f810d5692255bcd6,si,100
5946ad74f810d5692252a533,no,45.84403039539776
5946a8f2f810d569224ba543,si,100
5946a5d4f810d56922444045,no,40.69806379599021
5946a8fff810d569224c5a9f,si,92.5
5946aee8f810d56922548587,si,100
5946b009f810d5692255bf47,si,100
5946ad08f810d5692251c117,si,100
5946a8fff810d569224c5c3c,si,93.33333333333333
5946ac75f810d5692250cca5,si,92.5
5946a5b3f810d569224400d7,no,40.69806379599021
5946acd5f810d5692251256e,si,93.33333333333333
5946b00af810d5692255cfa3,si,100
5946ad03f810d56922517dc6,si,94.54545454545455
5946a761f810d5692248c57f,no,45.84403039539776
5946ad98f810d5692252e6a9,si,94.0
5946aeeaf810d5692254a27b,si,95.0
5946ad06f810d569225198ac,si,93.33333333333333
5946aa1df810d569224e74bc,si,100
5946aee9f810d56922548f1b,si,100
5946a8fff810d569224c5d42,si,100
5946ae58f810d5692253cd05,si,92.5
5946ad0df810d56922520220,si,100
5946acfef810d569225135b5,si,100
5946a761f810d5692248c370,no,46.23363242175761
5946b00af810d5692255ce55,si,100
5946ac9ef810d5692250e331,no,40.87257974498777
5946a8f7f810d569224bf206,si,100
5946a7a2f810d569224907a8,no,40.87257974498777
5946a74bf810d56922487215,no,40.69806379599021
5946a8f4f810d569224bc674,si,100
5946a6d4f810d56922471fa3,si,100
5946aef2f810d56922550e40,si,100
5946a8f7f810d569224be66c,si,100
5946aeebf810d5692254b77c,si,95.0
5946a6c4f810d5692246eb46,no,40.9772893143863
5946b009f810d5692255b96d,si,100
5946a8f7f810d569224be785,si,100
5946a6d3f810d56922471f8b,si,92.5
5946acfef810d5692251383d,si,100
5946aeebf810d5692254b170,si,95.0
5946a6c3f810d5692246e6bf,no,40.69806379599021
5946a7b7f810d56922494bab,no,53.74
5946a6e6f810d56922473f70,si,92.5
5946aee6f810d56922546c51,si,100
5946ad0df810d5692252019f,si,100
5946a761f810d5692248c6c1,no,46.060475965597675
5946abdff810d569225076e8,si,92.5
5946ad98f810d5692252e146,si,94.54545454545455
5946ad04f810d569225189bf,si,100
5946aeeaf810d5692254a06c,si,94.0
5946ad0cf810d5692251eb71,si,94.0
5946a6c4f810d5692246e7e7,si,92.5
5946a74af810d569224868ba,no,40.69806379599021
5946b1e7f810d5692256911f,si,100
5946ae28f810d569225387d7,si,93.33333333333333
5946a6e6f810d56922473f7d,si,93.33333333333333
5946ad01f810d5692251606d,si,100
5946ad46f810d569225251a1,si,94.54545454545455
5946a9eef810d569224e03a6,si,100
5946a5a7f810d5692243e52b,no,46.060475965597675
5946a775f810d5692248dbea,si,94.0
5946a7a2f810d56922490a9e,no,40.93075172798695
5946aaf3f810d569224f99a7,si,100
5946a8fff810d569224c6595,no,46.375305885888466
5946ad46f810d569225253f5,si,100
5946a607f810d5692244d2bb,no,45.84403039539776
5946b009f810d5692255bc0b,si,100
5946a8f2f810d569224ba736,si,100
5946b009f810d5692255c1af,si,94.0
5946aee8f810d56922548821,si,100
5946a761f810d5692248c2a5,no,46.060475965597675
5946a7b8f810d56922495ba6,no,53.74
5946a7b9f810d56922495d8f,no,53.74
5946abb7f810d56922504b3e,no,46.060475965597675
5946a6c7f810d5692246f277,si,100
5946ad98f810d5692252e1e5,si,94.0
5946a72ef810d5692247fb37,si,93.33333333333333
5946a8f6f810d569224be60d,si,100
5946a762f810d5692248cd79,no,45.84403039539776
5946a761f810d5692248c8cd,si,92.5
5946a8fbf810d569224c2b21,si,94.54545454545455
5946ad0cf810d5692251f5ce,si,100
5946ad0cf810d5692251ec81,si,100
5946a8b6f810d569224b2743,si,100
5946ad06f810d5692251a230,si,92.5
