clique_id, presenze massime_count, numero_nodi, intrusi ,Soglia 1,Soglia 2,Soglia 3,Soglia 4,fr1,fr2,fr3,fr4
5946ab34f810d569224fbf92,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a5c5f810d569224423bc,2,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a7a3f810d5692249118b,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a7b8f810d56922494fd2,18,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a797f810d5692248ef26,8,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946b009f810d5692255b92b,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5b3f810d5692243ff77,3,8,0,6,5,4,4,"0,75","0,625","0,5","0,5"
5946ac43f810d5692250b2ef,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a5b3f810d569224402bb,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a7a2f810d56922490749,1,8,0,8,5,5,4,1,"0,625","0,625","0,5"
5946ab35f810d569224fc2fd,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946ad04f810d56922518ac7,16,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f3f810d5692244aac7,21,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a7a2f810d569224907a4,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a7a2f810d56922490887,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a588f810d56922439868,2,8,0,8,5,3,2,1,"0,625","0,375","0,25"
5946a5f4f810d5692244ba5e,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a797f810d5692248ef61,8,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ab35f810d569224fc6aa,3,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a5b3f810d56922440658,2,8,0,7,4,3,3,"0,875","0,5","0,375","0,375"
5946ae28f810d56922538ab0,11,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a57cf810d56922437045,4,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a7a2f810d56922490643,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a5f2f810d5692244a0c1,9,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946b1e7f810d569225694c9,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aeebf810d5692254ae5b,15,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a7a2f810d56922490575,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946a634f810d5692245182b,10,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946abdff810d569225077ff,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d56922440666,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a6bef810d5692246d3db,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946ac43f810d5692250acec,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a5f4f810d5692244b633,15,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946a8f5f810d569224bd7b2,8,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946acc1f810d56922510087,14,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d56922490804,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946ab34f810d569224fbf31,1,9,0,8,7,6,5,"0,8888888889","0,7777777778","0,6666666667","0,5555555556"
5946aeeaf810d56922549ca2,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a892f810d569224ab913,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ab34f810d569224fbf1e,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a8f5f810d569224bd5f4,12,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a8f8f810d569224bfda4,13,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a57cf810d56922437050,4,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a5f3f810d5692244aee1,13,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8faf810d569224c1f57,14,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946aa81f810d569224f2b84,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a587f810d56922438e4c,1,8,0,8,7,4,4,1,"0,875","0,5","0,5"
5946ad03f810d56922517728,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5b3f810d5692243ff71,1,8,0,6,4,3,3,"0,75","0,5","0,375","0,375"
5946a7a3f810d56922490bfc,1,8,0,8,5,5,4,1,"0,625","0,625","0,5"
5946b1e7f810d569225694eb,10,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a809f810d5692249fdb9,2,9,0,8,6,5,4,"0,8888888889","0,6666666667","0,5555555556","0,4444444444"
5946ad05f810d56922519612,18,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aef2f810d56922551293,12,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a8fff810d569224c5bcf,10,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946aeeaf810d56922549dde,13,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946b009f810d5692255c01b,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946acfef810d56922513a0f,14,8,0,8,8,7,7,1,1,"0,875","0,875"
5946abdff810d56922507495,9,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946aaabf810d569224f4fd1,2,8,1,6,5,5,3,"0,75","0,625","0,625","0,375"
5946a8b6f810d569224b28cc,8,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946ac43f810d5692250b1ba,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a74af810d5692248697b,1,8,0,8,4,4,4,1,"0,5","0,5","0,5"
5946a8f4f810d569224bc79a,11,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a2f810d569224906a4,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a74af810d56922486c55,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946aeebf810d5692254b1a1,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946abdff810d5692250748f,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f4f810d5692244b14e,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ab72f810d56922500725,3,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946ab72f810d5692250081e,4,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946ae47f810d5692253ab3b,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a650f810d56922456b73,3,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946ad05f810d56922519026,16,11,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946a5b3f810d5692243ff6f,6,8,0,6,4,3,3,"0,75","0,5","0,375","0,375"
5946a8fcf810d569224c341b,12,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946a651f810d56922456ee8,4,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a5f3f810d5692244ae52,14,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946b1e7f810d569225694bc,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ae47f810d5692253ab3a,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7e9f810d5692249b1df,1,8,1,6,5,4,3,"0,75","0,625","0,5","0,375"
5946aeeaf810d56922549cb2,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946b00af810d5692255c87c,13,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ab35f810d569224fc276,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946aa1ef810d569224e82dc,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ab34f810d569224fbfac,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946a5f4f810d5692244b362,12,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946aeeaf810d56922549c31,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a562f810d5692243367a,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a5f4f810d5692244b28c,11,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d56922490a39,1,9,0,9,7,7,5,1,"0,7777777778","0,7777777778","0,5555555556"
5946a5f3f810d5692244a40e,7,9,0,9,7,7,7,1,"0,7777777778","0,7777777778","0,7777777778"
5946a7a3f810d569224915ac,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946ade1f810d56922535181,12,10,0,10,8,7,7,1,"0,8","0,7","0,7"
5946a5b3f810d56922440656,1,8,0,7,4,3,3,"0,875","0,5","0,375","0,375"
5946a576f810d56922436276,16,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946b009f810d5692255bde1,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5adf810d5692243fa99,4,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946b3bbf810d56922571b67,20,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946a8fef810d569224c500e,20,8,0,8,8,7,5,1,1,"0,875","0,625"
5946a587f810d56922438e39,1,8,0,8,6,4,4,1,"0,75","0,5","0,5"
5946ab72f810d569225004e4,3,8,0,7,6,6,6,"0,875","0,75","0,75","0,75"
5946a7a4f810d569224917bb,2,8,0,7,6,4,4,"0,875","0,75","0,5","0,5"
5946ac43f810d5692250b1d6,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a57cf810d5692243703c,4,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946acfef810d5692251369f,20,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f3f810d5692244ad85,19,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ac43f810d5692250b23b,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946ad0bf810d5692251e0f6,16,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946ad0af810d5692251d3e8,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d569224907b1,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a8e4f810d569224b7d2c,7,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a5f4f810d5692244b3dc,16,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a6a1f810d56922464fa6,19,9,0,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a8fbf810d569224c2aa9,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8faf810d569224c1f15,15,13,0,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946ab35f810d569224fc347,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946abb6f810d56922503c39,9,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946acfef810d569225135cc,8,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aee6f810d56922546c84,16,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ad6bf810d5692252a114,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946adbbf810d56922532813,2,8,1,6,5,4,3,"0,75","0,625","0,5","0,375"
5946a7a2f810d56922490433,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a8fbf810d569224c20d7,16,14,0,14,13,13,13,1,"0,9285714286","0,9285714286","0,9285714286"
5946a6cef810d56922470093,4,8,0,7,7,6,6,"0,875","0,875","0,75","0,75"
5946a5f3f810d5692244af2a,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5f4f810d5692244b63c,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d5692249084b,2,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946aeeaf810d56922549f6f,12,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946ab34f810d569224fbed6,1,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946a74af810d56922486d17,1,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a8e4f810d569224b7e0f,8,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a6cef810d569224700e1,4,8,0,7,7,6,6,"0,875","0,875","0,75","0,75"
5946ab35f810d569224fc248,2,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946a7b7f810d56922494772,22,10,1,9,9,9,9,"0,9","0,9","0,9","0,9"
5946ae47f810d5692253ab35,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946aaabf810d569224f4fd0,2,8,0,7,6,6,4,"0,875","0,75","0,75","0,5"
5946a7a2f810d569224905d8,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946ad98f810d5692252eb77,18,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946ab72f810d5692250089b,3,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a7a2f810d5692249076e,1,8,0,7,6,6,4,"0,875","0,75","0,75","0,5"
5946a8f4f810d569224bc732,11,13,0,13,12,12,12,1,"0,9230769231","0,9230769231","0,9230769231"
5946a8f4f810d569224bbc5d,19,11,0,11,11,10,10,1,1,"0,9090909091","0,9090909091"
5946ab2ff810d569224fbd47,1,8,0,8,5,4,3,1,"0,625","0,5","0,375"
5946a7a3f810d569224916a0,1,8,0,8,6,6,6,1,"0,75","0,75","0,75"
5946a5f2f810d5692244a0d9,13,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946aeebf810d5692254b6c9,15,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a791f810d5692248ebcc,11,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a72ff810d569224808b9,18,9,0,9,9,8,8,1,1,"0,8888888889","0,8888888889"
5946a5b4f810d569224409ad,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a569f810d56922434a07,3,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a74af810d56922486bed,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a7a2f810d56922490774,1,8,0,7,6,6,4,"0,875","0,75","0,75","0,5"
5946a6e6f810d56922473f7a,6,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad02f810d56922516e61,17,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a5b4f810d56922440786,3,8,0,6,3,3,3,"0,75","0,375","0,375","0,375"
5946a8faf810d569224c1eea,13,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946aa01f810d569224e2623,1,8,0,8,6,6,5,1,"0,75","0,75","0,625"
5946a5b3f810d569224402a9,2,8,1,6,3,3,3,"0,75","0,375","0,375","0,375"
5946a7a3f810d56922490cb9,1,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946ad98f810d5692252eb70,17,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946a7a2f810d56922490801,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946a5b3f810d569224403c4,3,8,0,6,4,4,4,"0,75","0,5","0,5","0,5"
5946a5b3f810d569224406ac,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a8faf810d569224c1cba,14,12,0,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946aa05f810d569224e4c69,1,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a8fff810d569224c5bf6,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946ab34f810d569224fbf39,1,8,0,8,5,5,4,1,"0,625","0,625","0,5"
5946a906f810d569224c774d,19,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a7a4f810d56922491850,1,8,0,7,7,5,4,"0,875","0,875","0,625","0,5"
5946a6a1f810d569224648d9,17,9,0,9,9,7,7,1,1,"0,7777777778","0,7777777778"
5946a7b8f810d56922495aae,10,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a790f810d5692248e7da,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad05f810d56922518c94,20,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b086f810d5692256087a,1,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946a8fff810d569224c5bf4,17,10,0,10,10,9,8,1,1,"0,9","0,8"
5946a6d3f810d56922471f15,20,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946b009f810d5692255b8b3,10,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946a675f810d56922460cda,14,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a5f4f810d5692244b69b,12,9,0,9,7,7,7,1,"0,7777777778","0,7777777778","0,7777777778"
5946a5f3f810d5692244ab12,17,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a8f1f810d569224b98d6,16,9,0,9,8,7,7,1,"0,8888888889","0,7777777778","0,7777777778"
5946ab35f810d569224fc2e3,2,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946adbbf810d56922532849,4,8,1,6,5,4,3,"0,75","0,625","0,5","0,375"
5946a8fbf810d569224c2058,16,12,0,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946a7a3f810d56922490b88,1,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946acfff810d56922513d6e,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a74bf810d56922486f73,1,8,0,8,4,4,4,1,"0,5","0,5","0,5"
5946a7a2f810d5692249054c,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946ab35f810d569224fc533,3,8,0,7,7,6,5,"0,875","0,875","0,75","0,625"
5946a5f4f810d5692244b79e,12,10,0,10,9,7,7,1,"0,9","0,7","0,7"
5946ac43f810d5692250b19e,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946aeeaf810d5692254a8b0,16,10,0,10,10,9,9,1,1,"0,9","0,9"
5946a8f4f810d569224bc91e,11,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f4f810d5692244b469,17,10,0,10,8,8,8,1,"0,8","0,8","0,8"
5946b086f810d5692256065e,1,8,0,8,7,6,5,1,"0,875","0,75","0,625"
5946aa04f810d569224e431c,2,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946aeeaf810d56922549e61,12,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a7b7f810d569224949d9,22,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a7a3f810d56922490cc1,1,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a7a2f810d56922490543,2,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a74af810d56922486903,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
5946a5f3f810d5692244a52e,16,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946aaabf810d569224f4fe9,2,8,0,7,7,6,4,"0,875","0,875","0,75","0,5"
5946a5f2f810d5692244991b,13,8,0,8,7,7,7,1,"0,875","0,875","0,875"
5946ad06f810d56922519e98,10,12,0,12,10,10,10,1,"0,8333333333","0,8333333333","0,8333333333"
5946a5f2f810d5692244a18f,8,9,1,8,7,7,7,"0,8888888889","0,7777777778","0,7777777778","0,7777777778"
5946b009f810d5692255c27c,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a5b4f810d56922440983,1,8,0,7,4,4,3,"0,875","0,5","0,5","0,375"
5946aeebf810d5692254b1a2,8,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946abdff810d56922507448,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fbf810d569224c2e24,17,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a2f810d569224906d4,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946aeebf810d5692254abe6,10,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946acfef810d569225139b1,10,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946aa03f810d569224e405b,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946ad02f810d5692251703a,6,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a865f810d569224aa067,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946ab35f810d569224fc574,1,9,0,8,6,5,4,"0,8888888889","0,6666666667","0,5555555556","0,4444444444"
5946a797f810d5692248eeff,18,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946ad07f810d5692251a758,10,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a8e4f810d569224b7cae,8,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a6d3f810d56922471f21,17,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946a7a2f810d569224905a3,1,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a5f4f810d5692244b75e,13,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946abdff810d5692250743a,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a2f810d569224907b0,1,9,0,8,6,6,5,"0,8888888889","0,6666666667","0,6666666667","0,5555555556"
5946ae47f810d5692253ab37,9,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a5f3f810d5692244a706,17,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a587f810d56922438a4e,1,8,0,8,6,4,4,1,"0,75","0,5","0,5"
5946aec5f810d569225436b3,18,10,0,10,9,8,8,1,"0,9","0,8","0,8"
5946a576f810d56922436336,17,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946ad02f810d5692251703b,6,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8f7f810d569224bf22e,15,10,0,10,10,9,9,1,1,"0,9","0,9"
5946a5b3f810d56922440331,4,8,0,6,5,5,5,"0,75","0,625","0,625","0,625"
5946a7a2f810d56922490026,1,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a8f8f810d569224c00c5,13,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a802f810d5692249f9a9,1,8,0,8,7,6,4,1,"0,875","0,75","0,5"
5946a8fcf810d569224c3a26,12,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a588f810d56922439869,2,8,0,8,6,3,3,1,"0,75","0,375","0,375"
5946a7b8f810d569224959c3,8,8,1,7,7,7,7,"0,875","0,875","0,875","0,875"
5946acb8f810d5692250ee9a,12,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a7a3f810d56922490d2c,2,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a8fdf810d569224c42b2,12,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a4f810d569224919d5,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a6cef810d56922470474,2,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946aee9f810d5692254927b,11,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8fff810d569224c5c3e,10,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946b086f810d56922560886,3,8,0,7,7,5,5,"0,875","0,875","0,625","0,625"
5946abb6f810d56922503a6c,16,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a650f810d5692245696a,4,8,0,7,5,5,5,"0,875","0,625","0,625","0,625"
5946a8f8f810d569224bf586,14,12,0,12,11,10,10,1,"0,9166666667","0,8333333333","0,8333333333"
5946a71af810d5692247ab15,2,8,0,7,5,4,4,"0,875","0,625","0,5","0,5"
5946a5f2f810d5692244a12c,16,8,0,8,8,7,7,1,1,"0,875","0,875"
5946a7a3f810d569224915d4,1,8,0,7,6,6,5,"0,875","0,75","0,75","0,625"
5946a650f810d56922456c34,4,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a7a4f810d569224917ca,7,8,0,6,6,4,4,"0,75","0,75","0,5","0,5"
5946a582f810d5692243802c,2,8,0,8,7,6,6,1,"0,875","0,75","0,75"
5946ad0cf810d5692251ec13,13,9,0,9,8,8,8,1,"0,8888888889","0,8888888889","0,8888888889"
5946a8f8f810d569224c0094,10,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946ad02f810d56922517036,9,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946a7a2f810d5692249090b,2,9,0,8,6,6,4,"0,8888888889","0,6666666667","0,6666666667","0,4444444444"
5946a651f810d56922457135,2,8,0,8,6,5,5,1,"0,75","0,625","0,625"
5946a790f810d5692248e89a,8,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a8fcf810d569224c3c37,14,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a7b7f810d5692249435a,12,9,1,8,8,8,8,"0,8888888889","0,8888888889","0,8888888889","0,8888888889"
5946a8f4f810d569224bc919,10,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946a7a3f810d56922490d79,2,8,0,7,5,5,4,"0,875","0,625","0,625","0,5"
5946a797f810d5692248ef5d,8,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946b009f810d5692255bd9c,8,11,0,11,10,10,9,1,"0,9090909091","0,9090909091","0,8181818182"
5946a8faf810d569224c1eeb,12,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a8faf810d569224c1cb2,17,11,0,11,10,10,10,1,"0,9090909091","0,9090909091","0,9090909091"
5946b009f810d5692255be16,12,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a7a4f810d569224919f3,4,8,0,7,6,5,5,"0,875","0,75","0,625","0,625"
5946aeebf810d5692254b36f,8,11,0,11,9,9,9,1,"0,8181818182","0,8181818182","0,8181818182"
5946ab35f810d569224fc587,1,9,0,9,7,6,5,1,"0,7777777778","0,6666666667","0,5555555556"
5946ab72f810d569225005fc,3,8,0,8,5,5,5,1,"0,625","0,625","0,625"
5946a790f810d5692248e8e0,14,11,0,11,10,9,9,1,"0,9090909091","0,8181818182","0,8181818182"
5946a5f4f810d5692244b55a,17,10,0,10,9,9,9,1,"0,9","0,9","0,9"
5946aa00f810d569224e1c31,2,8,0,7,6,5,4,"0,875","0,75","0,625","0,5"
5946ad02f810d56922516f03,13,12,0,12,11,11,11,1,"0,9166666667","0,9166666667","0,9166666667"
5946a5a5f810d5692243ddf7,1,8,0,7,4,4,4,"0,875","0,5","0,5","0,5"
