clique_id,numero_nodi,amicizie_mancanti,simmetrie_mancanti
5946a6c7f810d5692246f2f0,10,0.0,14
5946a6c7f810d5692246f2f1,10,0.0,13
5946a6c7f810d5692246f2f2,10,0.0,13
5946a6c7f810d5692246f2f3,10,0.0,13
5946a6c7f810d5692246f2f4,9,0.0,17
5946a6c7f810d5692246f2f5,8,0.0,8
5946a6c7f810d5692246f2f6,8,0.0,6
5946a6c7f810d5692246f2f7,10,0.0,15
5946a6c7f810d5692246f2f8,10,0.0,14
5946a6c7f810d5692246f2f9,10,0.0,14
5946a6c7f810d5692246f2fa,10,0.0,14
5946a6c7f810d5692246f2fb,9,0.0,16
5946a6c7f810d5692246f2fe,9,0.0,15
5946a6c7f810d5692246f2ff,9,0.0,14
5946a6c7f810d5692246f300,9,0.0,18
5946a6c7f810d5692246f305,10,0.0,7
5946a6c7f810d5692246f306,10,0.0,6
5946a6c7f810d5692246f307,10,0.0,6
5946a6c7f810d5692246f308,10,0.0,6
5946a6c7f810d5692246f309,9,0.0,5
5946a6c7f810d5692246f30a,9,0.0,5
5946a6c7f810d5692246f30b,9,0.0,4
5946a6c7f810d5692246f30c,9,0.0,5
5946a6c7f810d5692246f30e,10,0.0,13
5946a6c7f810d5692246f30f,10,0.0,11
5946a6c7f810d5692246f310,10,0.0,12
5946a6c7f810d5692246f311,10,0.0,11
5946a6c7f810d5692246f312,9,0.0,7
5946a6c7f810d5692246f313,9,0.0,6
5946a6c7f810d5692246f314,10,0.0,15
5946a6c7f810d5692246f315,10,0.0,14
5946a6c7f810d5692246f316,10,0.0,14
5946a6c7f810d5692246f317,10,0.0,14
5946a6c7f810d5692246f31a,9,0.0,14
5946a6c7f810d5692246f31b,9,0.0,13
5946a6c7f810d5692246f31c,9,0.0,16
5946a6c7f810d5692246f31d,8,0.0,12
5946a6c7f810d5692246f31e,9,0.0,18
5946a6c7f810d5692246f31f,8,0.0,11
5946a6c7f810d5692246f320,9,0.0,16
5946a6c7f810d5692246f321,9,0.0,13
5946a6c7f810d5692246f322,9,0.0,12
5946a6c7f810d5692246f323,9,0.0,12
5946a6c7f810d5692246f324,9,0.0,12
5946a6c7f810d5692246f32c,9,0.0,5
5946a6c7f810d5692246f32d,9,0.0,5
5946a6c7f810d5692246f32e,8,0.0,17
5946a6c7f810d5692246f333,10,0.0,10
5946a6c7f810d5692246f334,10,0.0,9
5946a6c7f810d5692246f336,8,0.0,14
5946a6c7f810d5692246f337,8,0.0,13
5946a6c7f810d5692246f338,8,0.0,13
5946a6c7f810d5692246f339,8,0.0,13
5946a6c7f810d5692246f33a,9,0.0,12
5946a6c7f810d5692246f33b,9,0.0,12
5946a6c7f810d5692246f341,9,0.0,9
5946a6c7f810d5692246f342,9,0.0,8
5946a6c7f810d5692246f346,10,0.0,15
5946a6c7f810d5692246f347,10,0.0,15
5946a6c7f810d5692246f34f,10,0.0,15
5946a6c7f810d5692246f350,10,0.0,14
5946a6c7f810d5692246f351,10,0.0,13
5946a6c7f810d5692246f352,10,0.0,13
5946a6c7f810d5692246f358,8,0.0,12
5946a6c7f810d5692246f359,8,0.0,12
5946a6c7f810d5692246f35a,8,0.0,10
5946a6c7f810d5692246f35b,8,0.0,11
5946a6c7f810d5692246f363,8,0.0,12
5946a6c7f810d5692246f364,8,0.0,12
5946a6c7f810d5692246f365,8,0.0,14
5946a6c7f810d5692246f36e,8,0.0,8
5946a6c7f810d5692246f36f,9,0.0,12
5946a6c7f810d5692246f370,9,0.0,11
5946a6c7f810d5692246f373,9,0.0,10
5946a6c7f810d5692246f374,9,0.0,8
5946a6c7f810d5692246f388,8,0.0,2
5946a6c7f810d5692246f38a,8,0.0,12
5946a6c7f810d5692246f38b,8,0.0,11
5946a6c7f810d5692246f399,9,0.0,13
5946a6c7f810d5692246f39a,9,0.0,11
5946a6c7f810d5692246f39b,9,0.0,11
5946a6c7f810d5692246f39c,9,0.0,10
5946a6c7f810d5692246f39f,9,0.0,10
5946a6c7f810d5692246f3a0,9,0.0,8
5946a6c7f810d5692246f3a1,9,0.0,7
5946a6c7f810d5692246f3a2,9,0.0,6
5946a6c7f810d5692246f3a3,8,0.0,5
5946a6c7f810d5692246f3b1,9,0.0,11
5946a6c7f810d5692246f3b2,9,0.0,10
5946a6c7f810d5692246f3b6,8,0.0,9
5946a6c7f810d5692246f3b7,8,0.0,8
5946a6c7f810d5692246f3c2,8,0.0,7
5946a6c7f810d5692246f3c3,8,0.0,7
5946a6c7f810d5692246f416,8,0.0,11
5946a6c7f810d5692246f417,8,0.0,9
5946a6c7f810d5692246f418,8,0.0,10
5946a6c7f810d5692246f419,8,0.0,9
5946a6c7f810d5692246f41f,8,0.0,13
5946a6c7f810d5692246f420,8,0.0,11
5946a6c7f810d5692246f421,8,0.0,7
5946a6c7f810d5692246f429,10,0.0,6
5946a6c7f810d5692246f42a,10,0.0,5
5946a6c7f810d5692246f433,8,0.0,3
5946a6c7f810d5692246f434,8,0.0,5
5946a6c7f810d5692246f43a,9,0.0,5
5946a6c7f810d5692246f43b,9,0.0,4
5946a6c7f810d5692246f43f,9,0.0,14
5946a6c7f810d5692246f440,9,0.0,12
5946a6c7f810d5692246f441,9,0.0,16
5946a6c7f810d5692246f443,8,0.0,13
5946a6c7f810d5692246f444,9,0.0,18
5946a6c7f810d5692246f450,9,0.0,14
5946a6c7f810d5692246f451,9,0.0,13
5946a6c7f810d5692246f452,9,0.0,12
5946a6c7f810d5692246f453,9,0.0,12
5946a6c7f810d5692246f455,10,0.0,8
5946a6c7f810d5692246f456,10,0.0,7
5946a6c7f810d5692246f457,10,0.0,6
5946a6c7f810d5692246f458,10,0.0,6
5946a6c7f810d5692246f459,9,0.0,7
5946a6c7f810d5692246f45a,9,0.0,5
5946a6c7f810d5692246f45b,9,0.0,10
5946a6c7f810d5692246f45c,9,0.0,11
5946a6c7f810d5692246f45d,8,0.0,11
5946a6c7f810d5692246f45e,8,0.0,11
5946a6c7f810d5692246f45f,8,0.0,10
5946a6c7f810d5692246f460,8,0.0,10
5946a6c7f810d5692246f461,8,0.0,8
5946a6c7f810d5692246f462,9,0.0,14
5946a6c7f810d5692246f463,9,0.0,13
5946a6c7f810d5692246f464,9,0.0,12
5946a6c7f810d5692246f465,9,0.0,12
5946a6c7f810d5692246f466,10,0.0,7
5946a6c7f810d5692246f468,9,0.0,9
5946a6c7f810d5692246f469,9,0.0,7
5946a6c7f810d5692246f46a,9,0.0,7
5946a6c7f810d5692246f46b,9,0.0,6
5946a6c7f810d5692246f470,10,0.0,9
5946a6c7f810d5692246f471,10,0.0,7
5946a6c7f810d5692246f472,10,0.0,6
5946a6c7f810d5692246f473,10,0.0,5
5946a6c7f810d5692246f474,10,0.0,9
5946a6c7f810d5692246f475,10,0.0,8
5946a6c7f810d5692246f476,10,0.0,7
5946a6c7f810d5692246f477,10,0.0,7
5946a6c7f810d5692246f478,9,0.0,6
5946a6c7f810d5692246f479,9,0.0,4
5946a6c7f810d5692246f47a,9,0.0,4
5946a6c7f810d5692246f47b,9,0.0,3
5946a6c7f810d5692246f47d,9,0.0,14
5946a6c7f810d5692246f47e,9,0.0,13
5946a6c7f810d5692246f47f,9,0.0,12
5946a6c7f810d5692246f480,9,0.0,12
5946a6c7f810d5692246f481,10,0.0,8
5946a6c7f810d5692246f482,10,0.0,6
5946a6c7f810d5692246f483,10,0.0,6
5946a6c7f810d5692246f484,10,0.0,5
5946a6c7f810d5692246f485,10,0.0,7
5946a6c7f810d5692246f486,10,0.0,6
5946a6c7f810d5692246f487,10,0.0,5
5946a6c7f810d5692246f488,10,0.0,5
5946a6c7f810d5692246f48d,10,0.0,8
5946a6c7f810d5692246f48e,10,0.0,7
5946a6c7f810d5692246f48f,10,0.0,6
5946a6c7f810d5692246f490,10,0.0,6
5946a6c7f810d5692246f491,10,0.0,8
5946a6c7f810d5692246f492,10,0.0,6
5946a6c7f810d5692246f493,10,0.0,8
5946a6c7f810d5692246f494,10,0.0,8
5946a6c7f810d5692246f495,10,0.0,6
5946a6c7f810d5692246f496,10,0.0,7
5946a6c7f810d5692246f499,10,0.0,11
5946a6c7f810d5692246f49a,10,0.0,8
5946a6c7f810d5692246f49b,10,0.0,10
5946a6c7f810d5692246f49c,10,0.0,8
5946a6c7f810d5692246f49d,10,0.0,11
5946a6c7f810d5692246f49e,10,0.0,11
5946a6c7f810d5692246f49f,9,0.0,14
5946a6c7f810d5692246f4a0,9,0.0,11
5946a6c7f810d5692246f4a1,10,0.0,15
5946a6c7f810d5692246f4a2,10,0.0,14
5946a6c7f810d5692246f4a3,10,0.0,13
5946a6c7f810d5692246f4a4,10,0.0,13
5946a6c7f810d5692246f4a9,9,0.0,15
5946a6c7f810d5692246f4aa,9,0.0,14
5946a6c7f810d5692246f4ab,9,0.0,13
5946a6c7f810d5692246f4ac,9,0.0,13
5946a6c7f810d5692246f4ad,10,0.0,16
5946a6c7f810d5692246f4ae,10,0.0,15
5946a6c7f810d5692246f4af,10,0.0,14
5946a6c7f810d5692246f4b0,10,0.0,14
5946a6c7f810d5692246f4b1,10,0.0,13
5946a6c7f810d5692246f4b2,10,0.0,12
5946a6c7f810d5692246f4b3,10,0.0,11
5946a6c7f810d5692246f4b4,10,0.0,11
5946a6c7f810d5692246f4b5,10,0.0,8
5946a6c7f810d5692246f4b6,10,0.0,7
5946a6c7f810d5692246f4b7,10,0.0,7
5946a6c7f810d5692246f4b8,10,0.0,6
5946a6c7f810d5692246f4b9,10,0.0,6
5946a6c7f810d5692246f4ba,10,0.0,6
5946a6c7f810d5692246f4bb,10,0.0,13
5946a6c7f810d5692246f4bc,10,0.0,13
5946a6c7f810d5692246f4bd,10,0.0,10
5946a6c7f810d5692246f4be,10,0.0,11
5946a6c7f810d5692246f4bf,10,0.0,7
5946a6c7f810d5692246f4c0,10,0.0,6
5946a6c7f810d5692246f4c7,10,0.0,16
5946a6c7f810d5692246f4c8,10,0.0,15
5946a6c7f810d5692246f4c9,10,0.0,14
5946a6c7f810d5692246f4ca,10,0.0,14
5946a6c7f810d5692246f4cb,10,0.0,15
5946a6c7f810d5692246f4cc,10,0.0,14
5946a6c7f810d5692246f4cd,10,0.0,12
5946a6c7f810d5692246f4ce,10,0.0,12
5946a6c7f810d5692246f4cf,10,0.0,14
5946a6c7f810d5692246f4d0,10,0.0,13
5946a6c7f810d5692246f4d1,10,0.0,12
5946a6c7f810d5692246f4d2,10,0.0,12
5946a6c7f810d5692246f4d3,10,0.0,13
5946a6c7f810d5692246f4d4,10,0.0,12
5946a6c7f810d5692246f4d5,10,0.0,12
5946a6c7f810d5692246f4d6,10,0.0,11
5946a6c7f810d5692246f4d7,10,0.0,15
5946a6c7f810d5692246f4d8,10,0.0,14
5946a6c7f810d5692246f4d9,10,0.0,13
5946a6c7f810d5692246f4da,10,0.0,13
5946a6c7f810d5692246f4db,9,0.0,15
5946a6c7f810d5692246f4dc,9,0.0,13
5946a6c7f810d5692246f4dd,9,0.0,6
5946a6c7f810d5692246f4de,9,0.0,5
5946a6c7f810d5692246f4df,10,0.0,7
5946a6c7f810d5692246f4e0,10,0.0,6
5946a6c7f810d5692246f4e1,10,0.0,5
5946a6c7f810d5692246f4e2,10,0.0,5
5946a6c7f810d5692246f4e3,10,0.0,13
5946a6c7f810d5692246f4e4,10,0.0,11
5946a6c7f810d5692246f4e5,10,0.0,11
5946a6c7f810d5692246f4e6,10,0.0,10
5946a6c7f810d5692246f4e9,9,0.0,12
5946a6c7f810d5692246f4ea,9,0.0,11
5946a6c7f810d5692246f4eb,9,0.0,10
5946a6c7f810d5692246f4ec,9,0.0,10
5946a6c7f810d5692246f4ed,9,0.0,11
5946a6c7f810d5692246f4ee,9,0.0,11
5946a6c7f810d5692246f4ef,9,0.0,14
5946a6c7f810d5692246f4f0,9,0.0,12
5946a6c7f810d5692246f4f1,10,0.0,9
5946a6c7f810d5692246f4f2,10,0.0,8
5946a6c7f810d5692246f4f3,8,0.0,14
5946a6c7f810d5692246f4f4,8,0.0,13
5946a6c7f810d5692246f4f5,8,0.0,12
5946a6c7f810d5692246f4f6,8,0.0,12
5946a6c7f810d5692246f4f7,9,0.0,6
5946a6c7f810d5692246f4f8,9,0.0,5
5946a6c7f810d5692246f4fd,9,0.0,8
5946a6c7f810d5692246f4fe,9,0.0,7
5946a6c7f810d5692246f500,9,0.0,13
5946a6c7f810d5692246f501,9,0.0,12
5946a6c7f810d5692246f502,9,0.0,10
5946a6c7f810d5692246f503,9,0.0,10
5946a6c7f810d5692246f504,10,0.0,15
5946a6c7f810d5692246f505,10,0.0,14
5946a6c7f810d5692246f507,9,0.0,11
5946a6c7f810d5692246f508,9,0.0,10
5946a6c7f810d5692246f50d,8,0.0,7
5946a6c7f810d5692246f511,9,0.0,14
5946a6c7f810d5692246f512,9,0.0,13
5946a6c7f810d5692246f516,8,0.0,17
5946a6c7f810d5692246f517,9,0.0,14
5946a6c7f810d5692246f518,9,0.0,18
5946a6c7f810d5692246f519,9,0.0,16
5946a6c7f810d5692246f51a,9,0.0,17
5946a6c7f810d5692246f51b,9,0.0,16
5946a6c7f810d5692246f51c,9,0.0,18
5946a6c7f810d5692246f51d,9,0.0,16
5946a6c7f810d5692246f51e,8,0.0,17
5946a6c7f810d5692246f534,9,0.0,13
5946a6c7f810d5692246f535,9,0.0,13
5946a6cdf810d5692246f859,8,0.0,17
5946a6cef810d5692246ff84,8,0.0,17
5946a6cef810d569224703d7,8,0.0,15
5946a6cef810d569224703de,8,0.0,10
5946a6cef810d569224703df,8,0.0,12
5946a6cef810d56922470447,8,0.0,14
5946a6cef810d56922470448,8,0.0,15
5946a6cef810d569224704a5,8,0.0,11
5946a6cef810d569224704cd,8,0.0,15
5946a6cef810d569224704ce,8,0.0,17
5946a6d3f810d56922471f30,8,1.0,9
5946a6d3f810d56922471f31,8,1.0,7
5946a6d3f810d56922471f32,8,1.0,8
5946a6d3f810d56922471f33,8,0.0,3
5946a6d3f810d56922471f35,8,0.0,3
5946a6d3f810d56922471f36,8,0.0,4
5946a6d3f810d56922471f37,8,0.0,4
5946a6d3f810d56922471f38,9,0.0,5
5946a6d3f810d56922471f39,9,0.0,3
5946a6d3f810d56922471f5b,8,0.0,0
5946a6d3f810d56922471f61,8,0.0,1
5946a6d3f810d56922471f62,8,0.0,0
5946a6d3f810d56922471f64,9,0.0,1
5946a6d3f810d56922471f65,9,0.0,0
5946a6d3f810d56922471f66,8,0.0,1
5946a6d3f810d56922471f67,8,0.0,1
5946a6d3f810d56922471f69,8,0.0,0
5946a6d3f810d56922471f6b,8,0.0,0
5946a6d3f810d56922471f76,10,0.0,3
5946a6d3f810d56922471f77,9,0.0,2
5946a6d3f810d56922471f8a,8,0.0,0
5946a6d3f810d56922471f8c,8,0.0,2
5946a6d4f810d56922471f91,9,0.0,1
5946a6d4f810d56922471f92,9,0.0,0
5946a6d4f810d56922471f95,8,0.0,2
5946a6d4f810d56922471f9c,8,0.0,0
5946a6d4f810d56922471f9e,8,1.0,7
5946a6d4f810d56922471f9f,8,1.0,7
5946a6d4f810d56922471fa1,8,0.0,1
5946a6d4f810d56922471fa2,8,0.0,1
5946a6d4f810d56922471fac,8,0.0,1
5946a6d4f810d56922471fad,8,0.0,1
5946a6d4f810d56922471fcf,8,0.0,0
5946a6d4f810d56922471fd0,8,0.0,0
5946a6d4f810d56922471fe0,8,0.0,3
5946a6d4f810d56922471fe9,8,1.0,8
5946a6d4f810d56922471feb,8,1.0,9
5946a6d4f810d56922471ff9,9,0.0,3
5946a6d4f810d56922471ffe,8,1.0,6
5946a6d4f810d56922472000,9,0.0,1
5946a6d4f810d56922472005,8,1.0,8
5946a6daf810d56922473329,10,0.0,4
5946a6daf810d5692247332a,10,0.0,2
5946a6daf810d5692247332b,9,0.0,5
5946a6daf810d5692247332c,10,0.0,2
5946a6daf810d5692247332d,10,0.0,4
5946a6daf810d5692247332e,10,0.0,2
5946a6def810d56922473531,8,0.0,8
5946a6def810d56922473532,8,0.0,8
5946a6def810d56922473533,8,0.0,9
5946a6dff810d56922473710,8,3.0,17
5946a6dff810d56922473713,8,3.0,17
5946a6dff810d56922473715,8,1.0,14
5946a6dff810d56922473717,8,1.0,14
5946a6dff810d5692247371d,8,1.0,14
5946a6dff810d5692247371e,8,1.0,13
5946a6e3f810d56922473c51,8,0.0,12
5946a6e3f810d56922473c5f,8,0.0,10
5946a6e3f810d56922473c63,8,0.0,10
5946a6e6f810d56922473f0d,8,0.0,2
5946a6e8f810d56922474065,8,0.0,11
5946a6e8f810d56922474066,8,0.0,11
5946a6ebf810d56922474202,9,0.0,8
5946a6ebf810d56922474205,9,0.0,9
5946a6ecf810d569224742d9,8,0.0,0
5946a6ecf810d569224742e7,8,0.0,1
5946a6f1f810d56922474647,9,0.0,3
5946a6f1f810d56922474648,9,0.0,0
5946a6f1f810d56922474649,9,0.0,2
5946a6f1f810d5692247464a,9,0.0,0
5946a6f2f810d5692247475e,8,1.0,14
5946a6f2f810d5692247476d,8,1.0,13
5946a6f2f810d5692247476e,8,1.0,13
5946a6f2f810d56922474778,8,1.0,13
5946a6f2f810d56922474779,8,1.0,13
5946a6f2f810d56922474780,8,1.0,12
5946a6f2f810d56922474781,8,1.0,12
5946a6f2f810d569224747b1,8,1.0,11
5946a6f2f810d569224747b3,9,1.0,9
5946a6f2f810d569224747bf,9,1.0,18
5946a6f2f810d569224747c0,9,1.0,14
5946a6f2f810d569224747c2,8,1.0,14
5946a6f2f810d569224747fd,8,1.0,10
5946a6f2f810d56922474818,8,1.0,9
5946a6f2f810d5692247481b,8,1.0,11
5946a6f2f810d56922474854,9,1.0,18
5946a6f2f810d569224748b2,8,1.0,16
5946a6f2f810d569224748b3,8,1.0,14
5946a6f2f810d569224749ae,9,3.0,16
5946a6f2f810d569224749b2,8,3.0,13
5946a6f2f810d569224749b4,8,3.0,14
5946a6f2f810d569224749b6,8,3.0,14
5946a6f2f810d569224749b7,8,3.0,14
5946a6f2f810d569224749bb,8,1.0,16
5946a6f2f810d569224749cd,8,1.0,10
5946a6f2f810d569224749cf,8,1.0,12
5946a6f2f810d569224749d0,8,1.0,11
5946a6f2f810d569224749d1,8,1.0,12
5946a6f2f810d569224749d2,8,1.0,16
5946a6f2f810d569224749d6,8,1.0,19
5946a6f2f810d569224749d7,9,1.0,24
5946a6f2f810d569224749d8,9,1.0,24
5946a6f2f810d56922474a17,9,1.0,18
5946a6f2f810d56922474a19,9,1.0,14
5946a6f2f810d56922474a67,10,1.0,11
5946a6f2f810d56922474b20,8,1.0,10
5946a6f2f810d56922474b22,9,1.0,18
5946a6f2f810d56922474b23,8,1.0,15
5946a6f2f810d56922474b24,8,1.0,18
5946a6f2f810d56922474b2f,8,1.0,11
5946a6f2f810d56922474b4b,9,1.0,20
5946a6f2f810d56922474b4c,9,1.0,19
5946a6f2f810d56922474b4f,9,1.0,20
5946a6f2f810d56922474b50,8,1.0,18
5946a6f2f810d56922474b51,8,1.0,18
5946a6f2f810d56922474b52,9,1.0,21
5946a6f2f810d56922474b53,8,1.0,15
5946a6f2f810d56922474b54,8,1.0,14
5946a6f2f810d56922474b55,8,1.0,13
5946a6f2f810d56922474b56,9,1.0,19
5946a6f2f810d56922474b57,8,1.0,18
5946a6f2f810d56922474b58,9,1.0,21
5946a6f2f810d56922474b5a,8,1.0,21
5946a6f2f810d56922474b5b,9,1.0,18
5946a6f2f810d56922474b5c,8,1.0,16
5946a6f2f810d56922474b5d,8,1.0,14
5946a6f2f810d56922474b5e,9,1.0,25
5946a6f2f810d56922474b60,9,1.0,19
5946a6f2f810d56922474b61,9,1.0,23
5946a6f2f810d56922474b62,8,1.0,16
5946a6f2f810d56922474b8e,8,1.0,9
5946a6f2f810d56922474bb3,10,1.0,13
5946a6f2f810d56922474be8,8,1.0,8
5946a6f2f810d56922474bea,8,1.0,14
5946a6f2f810d56922474bec,8,1.0,8
5946a6f2f810d56922474bee,8,1.0,8
5946a6f2f810d56922474bf0,8,1.0,8
5946a6f2f810d56922474bf3,8,1.0,12
5946a6f2f810d56922474bf5,8,1.0,8
5946a6f2f810d56922474bf6,8,1.0,14
5946a6f2f810d56922474bf7,8,1.0,8
5946a6f2f810d56922474bf8,8,1.0,13
5946a6f2f810d56922474c53,8,1.0,10
5946a6f2f810d56922474c54,9,1.0,17
5946a6f2f810d56922474c5d,9,1.0,10
5946a6f2f810d56922474c5e,8,1.0,11
5946a6f2f810d56922474c5f,8,1.0,8
5946a6f2f810d56922474c64,8,1.0,13
5946a6f2f810d56922474caf,9,1.0,15
5946a6f2f810d56922474cd1,9,1.0,9
5946a6f2f810d56922474cd2,9,1.0,15
5946a6f2f810d56922474cff,8,1.0,9
5946a6f2f810d56922474d00,9,1.0,15
5946a6f2f810d56922474d16,8,1.0,11
5946a6f2f810d56922474d17,8,1.0,13
5946a6f2f810d56922474d18,9,1.0,18
5946a6f2f810d56922474d1a,8,1.0,15
5946a6f2f810d56922474d1b,8,1.0,17
5946a6f2f810d56922474d1c,8,1.0,10
5946a6f2f810d56922474d1d,9,1.0,17
5946a6f2f810d56922474d1e,8,1.0,13
5946a6f2f810d56922474d21,8,1.0,12
5946a6f2f810d56922474d22,8,1.0,15
5946a6f2f810d56922474d23,8,1.0,10
5946a6f2f810d56922474d24,8,1.0,10
5946a6f2f810d56922474d25,8,1.0,11
5946a6f2f810d56922474d26,8,1.0,10
5946a6f2f810d56922474d27,8,1.0,16
5946a6f2f810d56922474d28,8,1.0,16
5946a6f2f810d56922474d2a,8,1.0,11
5946a6f2f810d56922474d2b,8,1.0,12
5946a6f2f810d56922474d2c,8,1.0,14
5946a6f2f810d56922474d2d,9,1.0,20
5946a6f2f810d56922474d2e,9,1.0,20
5946a6f2f810d56922474d2f,8,1.0,16
5946a6f2f810d56922474d32,9,1.0,17
5946a6f2f810d56922474d33,9,1.0,20
5946a6f2f810d56922474d34,9,1.0,17
5946a6f2f810d56922474d35,9,1.0,24
5946a6f2f810d56922474d36,9,1.0,17
5946a6f2f810d56922474d37,9,1.0,24
5946a6f2f810d56922474d39,9,1.0,18
5946a6f2f810d56922474d3a,9,1.0,19
5946a6f2f810d56922474d3e,8,1.0,15
5946a6f2f810d56922474d3f,8,1.0,19
5946a6f2f810d56922474d40,8,1.0,13
5946a6f2f810d56922474d44,8,1.0,13
5946a6f2f810d56922474d45,8,1.0,17
5946a6f2f810d56922474d46,8,1.0,19
5946a6f2f810d56922474d47,8,1.0,14
5946a6f2f810d56922474d48,8,1.0,18
5946a6f2f810d56922474d60,8,1.0,19
5946a6f2f810d56922474d7b,8,1.0,12
5946a6f2f810d56922474d7c,8,1.0,7
5946a6f2f810d56922474d7f,8,1.0,11
5946a6f2f810d56922474d81,8,1.0,7
5946a6f2f810d56922474d84,8,1.0,7
5946a6f2f810d56922474d85,8,1.0,7
5946a6f2f810d56922474d86,8,1.0,13
5946a6f2f810d56922474d89,8,1.0,9
5946a6f2f810d56922474d8a,8,1.0,12
5946a6f2f810d56922474eea,8,1.0,10
5946a6f2f810d56922474eeb,8,1.0,10
5946a6f2f810d56922474eef,8,1.0,6
5946a6f2f810d56922474ef0,8,1.0,6
5946a6f2f810d56922474ef3,8,1.0,11
5946a6f2f810d56922474ef7,8,1.0,7
5946a6f2f810d56922474f01,8,1.0,14
5946a6f2f810d56922474f23,8,3.0,10
5946a6f2f810d56922474f29,8,3.0,10
5946a6f2f810d56922474f30,8,3.0,13
5946a6f2f810d56922474f31,9,3.0,16
5946a6f2f810d56922474f36,8,3.0,13
5946a6f2f810d56922474f3e,8,1.0,12
5946a6f2f810d56922474f41,8,3.0,10
5946a6f2f810d56922474f4a,8,3.0,11
5946a6f2f810d56922474f4b,9,3.0,15
5946a6f2f810d56922474f4f,8,3.0,11
5946a6f2f810d56922474f50,9,3.0,13
5946a6f2f810d56922474f5b,8,3.0,10
5946a6f2f810d56922474f5c,8,3.0,10
5946a6f2f810d56922474f5f,8,3.0,11
5946a6f2f810d56922474f64,8,3.0,12
5946a6f2f810d56922474f65,8,3.0,12
5946a6f2f810d56922474f68,8,3.0,13
5946a6f2f810d56922474f69,8,3.0,13
5946a6f2f810d56922474f6d,8,3.0,11
5946a6f2f810d56922474f6e,8,3.0,11
5946a6f2f810d56922474f70,8,3.0,16
5946a6f2f810d56922474f73,8,3.0,12
5946a6f2f810d56922474f74,8,3.0,12
5946a6f2f810d56922474f75,8,3.0,10
5946a6f2f810d56922474f76,8,3.0,10
5946a6f2f810d56922474f79,8,3.0,15
5946a6f2f810d56922474f7a,9,3.0,18
5946a6f2f810d56922474f7e,8,3.0,16
5946a6f2f810d56922474f7f,8,3.0,16
5946a6f2f810d56922474f80,8,3.0,15
5946a6f2f810d56922474f81,9,3.0,18
5946a6f2f810d56922474f85,8,3.0,16
5946a6f2f810d56922474f86,8,3.0,16
5946a6f2f810d56922474f87,8,3.0,10
5946a6f2f810d56922474f89,8,3.0,10
5946a6f2f810d56922474f8b,9,3.0,12
5946a6f2f810d56922474f8e,8,3.0,11
5946a6f2f810d56922474f8f,8,3.0,14
5946a6f2f810d56922474f90,9,3.0,18
5946a6f2f810d56922474f94,8,3.0,15
5946a6f2f810d56922474f95,8,3.0,16
5946a6f2f810d56922474fa4,8,3.0,10
5946a6f2f810d56922474fa9,8,3.0,15
5946a6f2f810d56922474faa,8,3.0,16
5946a6f2f810d56922474fad,8,3.0,12
5946a6f2f810d56922474fb1,8,3.0,15
5946a6f2f810d56922474fb3,8,3.0,15
5946a6f2f810d56922474fb5,8,3.0,10
5946a6f2f810d56922474fb7,8,3.0,15
5946a6f2f810d56922474fbf,8,1.0,7
5946a6f2f810d56922474fd4,8,1.0,10
5946a6f2f810d56922474ff1,8,1.0,7
5946a6f2f810d56922474ff3,8,1.0,13
5946a6f2f810d56922474ff9,8,1.0,8
5946a6f2f810d56922474ffb,8,1.0,13
5946a6f2f810d56922474ffc,8,1.0,7
5946a6f2f810d56922474ffe,8,1.0,8
5946a6f2f810d56922475001,8,1.0,10
5946a6f2f810d56922475002,8,1.0,8
5946a6f2f810d56922475003,8,1.0,7
5946a6f2f810d56922475004,8,1.0,13
5946a6f2f810d56922475005,8,1.0,7
5946a6f2f810d56922475007,8,1.0,7
5946a6f2f810d56922475008,8,1.0,12
5946a6f2f810d56922475015,8,1.0,6
5946a6f2f810d56922475093,8,1.0,12
5946a6f2f810d5692247516c,8,1.0,6
5946a6f2f810d5692247516e,8,1.0,13
5946a6f2f810d5692247516f,8,1.0,14
5946a6f3f810d569224751b4,9,0.0,3
5946a6f3f810d569224751b5,9,0.0,2
5946a6f3f810d569224751b6,9,0.0,3
5946a6f3f810d569224751b7,9,0.0,3
5946a6f6f810d56922475461,8,0.0,12
5946a6f7f810d56922475566,8,0.0,6
5946a6f7f810d56922475567,8,0.0,5
5946a6f7f810d56922475570,8,0.0,4
5946a6f7f810d56922475571,8,0.0,2
5946a6f7f810d56922475572,8,0.0,3
5946a6f7f810d56922475573,8,0.0,2
5946a6f7f810d56922475578,8,0.0,7
5946a6f7f810d56922475579,8,0.0,11
5946a6f8f810d5692247558d,9,0.0,4
5946a6f8f810d5692247558e,9,0.0,1
5946a6f8f810d56922475590,9,0.0,7
5946a6f8f810d56922475591,9,0.0,6
5946a6f8f810d56922475592,10,0.0,6
5946a6f8f810d56922475593,10,0.0,4
5946a6f8f810d56922475594,10,0.0,4
5946a6f8f810d56922475595,10,0.0,5
5946a6f8f810d56922475597,10,0.0,5
5946a6f8f810d56922475598,10,0.0,3
5946a6f8f810d56922475599,10,0.0,3
5946a6f8f810d5692247559a,10,0.0,2
5946a6f9f810d56922475648,8,0.0,10
5946a6f9f810d56922475649,8,1.0,15
5946a6faf810d569224756ce,8,0.0,0
5946a6faf810d569224756d1,9,0.0,1
