clique_id,numero_nodi,amicizie_mancanti,simmetrie_mancanti
5946a7a2f810d56922490886,9,0.0,12
5946a7a2f810d56922490887,9,0.0,10
5946a7a2f810d569224908b4,8,0.0,8
5946a7a2f810d569224908c9,9,0.0,9
5946a7a2f810d569224908df,8,0.0,9
5946a7a2f810d569224908f2,9,0.0,10
5946a7a2f810d5692249090b,9,0.0,10
5946a7a2f810d5692249093a,8,0.0,10
5946a7a2f810d5692249093b,8,0.0,8
5946a7a2f810d56922490942,8,0.0,7
5946a7a2f810d56922490951,9,0.0,10
5946a7a2f810d5692249095c,9,0.0,12
5946a7a2f810d5692249095d,9,0.0,10
5946a7a2f810d56922490976,9,0.0,10
5946a7a2f810d56922490978,8,0.0,8
5946a7a2f810d56922490990,9,0.0,12
5946a7a2f810d56922490991,9,0.0,10
5946a7a2f810d569224909a4,9,0.0,10
5946a7a2f810d569224909df,9,0.0,12
5946a7a2f810d569224909e0,9,0.0,10
5946a7a2f810d569224909e2,9,0.0,12
5946a7a2f810d569224909e3,9,0.0,10
5946a7a2f810d569224909e6,8,0.0,9
5946a7a2f810d569224909f8,8,0.0,10
5946a7a2f810d56922490a03,8,0.0,8
5946a7a2f810d56922490a1c,9,0.0,10
5946a7a2f810d56922490a1f,9,0.0,10
5946a7a2f810d56922490a30,9,0.0,10
5946a7a2f810d56922490a32,9,0.0,12
5946a7a2f810d56922490a38,9,0.0,12
5946a7a2f810d56922490a39,9,0.0,10
5946a7a2f810d56922490a48,8,0.0,10
5946a7a2f810d56922490a49,8,0.0,9
5946a7a2f810d56922490aac,9,0.0,10
5946a7a2f810d56922490aaf,8,0.0,6
5946a7a3f810d56922490b88,8,0.0,9
5946a7a3f810d56922490bf2,8,0.0,9
5946a7a3f810d56922490bfc,8,0.0,9
5946a7a3f810d56922490bfd,8,0.0,9
5946a7a3f810d56922490c13,8,0.0,8
5946a7a3f810d56922490c3e,8,0.0,9
5946a7a3f810d56922490c43,8,0.0,9
5946a7a3f810d56922490cb9,8,0.0,9
5946a7a3f810d56922490cc1,8,0.0,9
5946a7a3f810d56922490cde,8,0.0,9
5946a7a3f810d56922490ce6,8,0.0,9
5946a7a3f810d56922490cf2,8,0.0,9
5946a7a3f810d56922490cf7,8,0.0,9
5946a7a3f810d56922490cf8,8,0.0,9
5946a7a3f810d56922490cfa,8,0.0,9
5946a7a3f810d56922490d03,8,0.0,9
5946a7a3f810d56922490d0f,8,0.0,9
5946a7a3f810d56922490d1c,8,0.0,9
5946a7a3f810d56922490d28,8,0.0,9
5946a7a3f810d56922490d2c,8,0.0,9
5946a7a3f810d56922490d3a,8,0.0,9
5946a7a3f810d56922490d3b,8,0.0,9
5946a7a3f810d56922490d44,8,0.0,9
5946a7a3f810d56922490d45,8,0.0,9
5946a7a3f810d56922490d49,8,0.0,9
5946a7a3f810d56922490d64,8,0.0,9
5946a7a3f810d56922490d70,8,0.0,5
5946a7a3f810d56922490d79,8,0.0,9
5946a7a3f810d5692249104b,8,0.0,10
5946a7a3f810d5692249104f,8,0.0,9
5946a7a3f810d569224910f1,8,0.0,10
5946a7a3f810d5692249110b,8,0.0,10
5946a7a3f810d5692249112e,8,0.0,9
5946a7a3f810d56922491132,8,0.0,9
5946a7a3f810d56922491134,8,0.0,10
5946a7a3f810d56922491176,8,0.0,10
5946a7a3f810d5692249118b,8,0.0,10
5946a7a3f810d5692249130d,8,0.0,5
5946a7a3f810d56922491317,8,0.0,10
5946a7a3f810d5692249154a,8,0.0,8
5946a7a3f810d56922491554,8,0.0,9
5946a7a3f810d56922491566,8,0.0,9
5946a7a3f810d5692249156b,8,0.0,9
5946a7a3f810d5692249156c,8,0.0,9
5946a7a3f810d56922491577,8,0.0,7
5946a7a3f810d569224915a0,8,0.0,9
5946a7a3f810d569224915a3,8,0.0,9
5946a7a3f810d569224915ac,8,0.0,9
5946a7a3f810d569224915c8,8,0.0,7
5946a7a3f810d569224915d4,8,0.0,9
5946a7a3f810d569224915df,8,0.0,9
5946a7a3f810d569224915e3,8,0.0,9
5946a7a3f810d569224915f6,8,0.0,9
5946a7a3f810d56922491613,8,0.0,9
5946a7a3f810d5692249164f,8,0.0,9
5946a7a3f810d5692249165c,8,0.0,9
5946a7a3f810d56922491682,8,0.0,9
5946a7a3f810d56922491683,8,0.0,9
5946a7a3f810d56922491699,8,0.0,9
5946a7a3f810d569224916a0,8,0.0,9
5946a7a3f810d569224916a3,8,0.0,9
5946a7a4f810d56922491727,8,0.0,6
5946a7a4f810d56922491733,8,0.0,10
5946a7a4f810d5692249179a,8,0.0,10
5946a7a4f810d5692249179b,8,1.0,15
5946a7a4f810d569224917a8,8,1.0,15
5946a7a4f810d569224917bb,8,0.0,10
5946a7a4f810d569224917bc,8,1.0,15
5946a7a4f810d569224917ca,8,0.0,10
5946a7a4f810d569224917ed,8,0.0,10
5946a7a4f810d56922491816,8,0.0,10
5946a7a4f810d56922491850,8,0.0,10
5946a7a4f810d56922491871,8,0.0,10
5946a7a4f810d569224919ca,8,0.0,10
5946a7a4f810d569224919d5,8,0.0,10
5946a7a4f810d569224919de,8,0.0,10
5946a7a4f810d569224919ea,8,0.0,10
5946a7a4f810d569224919ee,8,0.0,10
5946a7a4f810d569224919f3,8,0.0,10
5946a7a4f810d56922491a1b,8,0.0,10
5946a7b5f810d5692249412d,9,0.0,13
5946a7b7f810d56922494357,9,1.0,8
5946a7b7f810d5692249435a,9,1.0,7
5946a7b7f810d56922494406,9,1.0,9
5946a7b7f810d56922494447,8,1.0,6
5946a7b7f810d56922494470,8,1.0,12
5946a7b7f810d56922494471,8,1.0,14
5946a7b7f810d56922494473,8,1.0,13
5946a7b7f810d56922494475,10,1.0,11
5946a7b7f810d56922494483,10,1.0,16
5946a7b7f810d56922494486,8,1.0,12
5946a7b7f810d56922494489,9,1.0,7
5946a7b7f810d56922494492,8,1.0,6
5946a7b7f810d569224944b0,8,1.0,8
5946a7b7f810d569224944bd,10,1.0,16
5946a7b7f810d569224944e3,9,1.0,9
5946a7b7f810d56922494625,9,1.0,13
5946a7b7f810d56922494646,9,1.0,8
5946a7b7f810d56922494772,10,1.0,18
5946a7b7f810d569224949d2,9,1.0,14
5946a7b7f810d569224949d9,9,1.0,9
5946a7b7f810d569224949df,9,1.0,14
5946a7b7f810d56922494b77,8,1.0,6
5946a7b7f810d56922494b78,9,1.0,8
5946a7b7f810d56922494b7a,9,1.0,8
5946a7b7f810d56922494c00,9,1.0,8
5946a7b8f810d56922494fd2,9,1.0,8
5946a7b8f810d569224950cd,9,1.0,8
5946a7b8f810d569224950d4,9,1.0,8
5946a7b8f810d569224950df,9,1.0,9
5946a7b8f810d569224954da,8,1.0,7
5946a7b8f810d56922495646,9,1.0,8
5946a7b8f810d5692249565e,8,1.0,12
5946a7b8f810d569224956c1,10,1.0,19
5946a7b8f810d569224958ee,10,1.0,18
5946a7b8f810d569224958ef,9,1.0,8
5946a7b8f810d569224958f1,9,1.0,12
5946a7b8f810d569224958f6,8,1.0,8
5946a7b8f810d569224959c3,8,1.0,6
5946a7b8f810d56922495aab,9,1.0,8
5946a7b8f810d56922495aae,9,1.0,8
5946a7b8f810d56922495aaf,9,1.0,12
5946a7e9f810d5692249b1b3,8,0.0,11
5946a7e9f810d5692249b1d8,8,0.0,12
5946a7e9f810d5692249b1de,8,0.0,9
5946a7e9f810d5692249b1df,8,1.0,14
5946a7e9f810d5692249b1e1,8,0.0,8
5946a7e9f810d5692249b1e8,8,0.0,11
5946a802f810d5692249f9a9,8,0.0,12
5946a809f810d5692249fdae,8,0.0,12
5946a809f810d5692249fdb9,9,0.0,13
5946a818f810d569224a10e9,8,0.0,11
5946a818f810d569224a10ed,8,0.0,11
5946a84af810d569224a4c6b,11,0.0,2
5946a84af810d569224a4c7f,11,0.0,4
5946a84af810d569224a4c81,11,0.0,4
5946a84af810d569224a4c83,11,0.0,2
5946a84af810d569224a4cb6,10,0.0,1
5946a865f810d569224aa067,8,0.0,9
5946a865f810d569224aa068,8,0.0,10
5946a892f810d569224ab8db,11,0.0,4
5946a892f810d569224ab8ee,13,0.0,4
5946a892f810d569224ab8f2,13,0.0,5
5946a892f810d569224ab905,11,0.0,3
5946a892f810d569224ab907,11,0.0,4
5946a892f810d569224ab913,10,0.0,4
5946a89bf810d569224abccd,8,0.0,11
5946a89bf810d569224abcce,8,0.0,11
5946a8a3f810d569224ac465,8,0.0,11
5946a8b6f810d569224b2705,8,0.0,1
5946a8b6f810d569224b2706,8,0.0,3
5946a8b6f810d569224b28cc,9,1.0,8
5946a8b6f810d569224b28e6,8,0.0,1
5946a8b6f810d569224b292b,9,0.0,9
5946a8b6f810d569224b2934,8,0.0,7
5946a8b6f810d569224b2a10,8,0.0,7
5946a8b6f810d569224b2ab8,8,0.0,7
5946a8b6f810d569224b2b5d,9,0.0,8
5946a8b6f810d569224b2ba0,9,0.0,8
5946a8e4f810d569224b7c9b,9,0.0,4
5946a8e4f810d569224b7ca1,9,0.0,3
5946a8e4f810d569224b7caa,9,0.0,3
5946a8e4f810d569224b7cae,9,0.0,2
5946a8e4f810d569224b7d25,14,0.0,3
5946a8e4f810d569224b7d2a,14,0.0,3
5946a8e4f810d569224b7d2c,12,0.0,0
5946a8e4f810d569224b7d49,12,0.0,2
5946a8e4f810d569224b7d6a,12,0.0,4
5946a8e4f810d569224b7d70,12,0.0,6
5946a8e4f810d569224b7d76,12,0.0,6
5946a8e4f810d569224b7d7f,10,0.0,4
5946a8e4f810d569224b7da4,9,0.0,8
5946a8e4f810d569224b7dce,9,0.0,2
5946a8e4f810d569224b7df0,8,0.0,5
5946a8e4f810d569224b7e0f,9,0.0,2
5946a8e4f810d569224b7e13,8,0.0,3
5946a8e4f810d569224b7e1f,8,0.0,4
5946a8e4f810d569224b7e20,8,0.0,4
5946a8f0f810d569224b894a,9,0.0,1
5946a8f0f810d569224b8961,9,0.0,0
5946a8f0f810d569224b8bb9,8,0.0,3
5946a8f0f810d569224b8bbb,8,0.0,1
5946a8f1f810d569224b9368,10,0.0,20
5946a8f1f810d569224b958e,12,0.0,17
5946a8f1f810d569224b973c,13,0.0,30
5946a8f1f810d569224b975a,13,0.0,29
5946a8f1f810d569224b9805,9,0.0,3
5946a8f1f810d569224b9832,9,0.0,11
5946a8f1f810d569224b98d6,9,0.0,4
5946a8f1f810d569224b9b55,9,0.0,11
5946a8f1f810d569224b9e19,9,0.0,9
5946a8f2f810d569224ba4b0,8,0.0,2
5946a8f2f810d569224ba4b1,8,0.0,2
5946a8f2f810d569224ba4f8,11,0.0,22
5946a8f2f810d569224ba50e,11,0.0,24
5946a8f2f810d569224ba535,12,0.0,15
5946a8f2f810d569224ba54b,10,0.0,18
5946a8f2f810d569224ba597,11,0.0,17
5946a8f2f810d569224ba5db,11,0.0,18
5946a8f2f810d569224ba65f,11,0.0,15
5946a8f2f810d569224ba665,12,0.0,14
5946a8f2f810d569224ba804,11,0.0,15
5946a8f2f810d569224ba808,11,0.0,19
5946a8f2f810d569224ba869,12,0.0,15
5946a8f2f810d569224ba883,11,0.0,10
5946a8f2f810d569224ba9e9,11,0.0,19
5946a8f2f810d569224baa27,11,0.0,17
5946a8f2f810d569224baa2b,11,0.0,18
5946a8f3f810d569224bb0b0,11,0.0,15
5946a8f3f810d569224bb0b4,10,0.0,10
5946a8f3f810d569224bb26a,11,0.0,17
5946a8f3f810d569224bb26d,11,0.0,18
5946a8f3f810d569224bb26e,10,0.0,23
5946a8f3f810d569224bb489,11,0.0,17
5946a8f3f810d569224bb4d1,11,0.0,17
5946a8f3f810d569224bb4d7,10,0.0,23
5946a8f3f810d569224bb518,11,0.0,18
5946a8f3f810d569224bb762,10,0.0,19
5946a8f3f810d569224bb763,10,0.0,4
5946a8f3f810d569224bb78f,12,0.0,17
5946a8f3f810d569224bb954,12,0.0,2
5946a8f4f810d569224bbc5b,11,0.0,15
5946a8f4f810d569224bbc5d,11,0.0,10
5946a8f4f810d569224bbc63,11,0.0,14
5946a8f4f810d569224bbc65,11,0.0,18
5946a8f4f810d569224bbc67,11,0.0,14
5946a8f4f810d569224bbc69,11,0.0,10
5946a8f4f810d569224bbead,13,0.0,19
5946a8f4f810d569224bc0f6,11,0.0,17
5946a8f4f810d569224bc176,13,0.0,18
5946a8f4f810d569224bc17e,12,0.0,17
5946a8f4f810d569224bc183,12,0.0,25
5946a8f4f810d569224bc184,12,0.0,21
5946a8f4f810d569224bc29f,11,0.0,25
5946a8f4f810d569224bc420,14,0.0,14
5946a8f4f810d569224bc4fa,13,0.0,20
5946a8f4f810d569224bc506,13,0.0,27
5946a8f4f810d569224bc546,13,0.0,20
5946a8f4f810d569224bc54c,13,0.0,26
5946a8f4f810d569224bc580,13,0.0,20
5946a8f4f810d569224bc5e9,10,0.0,10
5946a8f4f810d569224bc5ec,12,0.0,16
5946a8f4f810d569224bc60d,11,0.0,0
5946a8f4f810d569224bc647,10,0.0,2
5946a8f4f810d569224bc660,13,0.0,0
5946a8f4f810d569224bc72a,12,0.0,1
5946a8f4f810d569224bc732,13,0.0,0
5946a8f4f810d569224bc73a,11,0.0,11
5946a8f4f810d569224bc753,11,0.0,1
5946a8f4f810d569224bc762,12,0.0,11
5946a8f4f810d569224bc77a,11,0.0,11
5946a8f4f810d569224bc77e,12,0.0,12
5946a8f4f810d569224bc798,11,0.0,3
5946a8f4f810d569224bc79a,11,0.0,0
5946a8f4f810d569224bc80d,13,0.0,19
5946a8f4f810d569224bc864,13,0.0,18
5946a8f4f810d569224bc874,13,0.0,18
5946a8f4f810d569224bc919,11,0.0,9
5946a8f4f810d569224bc91e,11,0.0,8
5946a8f4f810d569224bc922,11,0.0,10
5946a8f4f810d569224bc923,11,0.0,10
5946a8f4f810d569224bc92e,11,0.0,14
5946a8f4f810d569224bc9a1,9,0.0,2
5946a8f4f810d569224bc9a4,11,0.0,13
5946a8f4f810d569224bc9b4,11,0.0,15
5946a8f5f810d569224bcc21,13,0.0,23
5946a8f5f810d569224bcc4b,13,0.0,23
5946a8f5f810d569224bcc54,11,0.0,21
5946a8f5f810d569224bcc65,11,0.0,0
5946a8f5f810d569224bcc94,10,0.0,11
5946a8f5f810d569224bccae,11,0.0,2
5946a8f5f810d569224bcfb8,11,0.0,12
5946a8f5f810d569224bcfe1,11,0.0,3
5946a8f5f810d569224bd001,11,0.0,2
5946a8f5f810d569224bd00c,11,0.0,11
5946a8f5f810d569224bd04b,11,0.0,12
5946a8f5f810d569224bd04c,11,0.0,12
5946a8f5f810d569224bd055,11,0.0,12
5946a8f5f810d569224bd0a0,13,0.0,17
5946a8f5f810d569224bd0a2,12,0.0,16
5946a8f5f810d569224bd19e,8,0.0,4
5946a8f5f810d569224bd20b,11,0.0,20
5946a8f5f810d569224bd22c,11,0.0,27
5946a8f5f810d569224bd293,10,0.0,18
5946a8f5f810d569224bd5c8,8,0.0,0
5946a8f5f810d569224bd5e3,8,0.0,0
5946a8f5f810d569224bd5ef,10,0.0,9
5946a8f5f810d569224bd5f0,10,0.0,9
5946a8f5f810d569224bd5f4,8,0.0,0
5946a8f5f810d569224bd618,10,0.0,8
5946a8f5f810d569224bd666,8,0.0,0
5946a8f5f810d569224bd681,8,0.0,0
5946a8f5f810d569224bd6bc,8,0.0,0
5946a8f5f810d569224bd6d1,9,0.0,0
5946a8f5f810d569224bd70b,8,0.0,0
5946a8f5f810d569224bd71f,10,0.0,2
5946a8f5f810d569224bd724,8,0.0,0
5946a8f5f810d569224bd736,10,0.0,7
5946a8f5f810d569224bd756,8,0.0,0
5946a8f5f810d569224bd7b2,10,0.0,10
5946a8f5f810d569224bd7b3,10,0.0,9
5946a8f5f810d569224bd7b4,10,0.0,9
5946a8f5f810d569224bd7d7,10,0.0,1
5946a8f5f810d569224bd7d9,10,0.0,0
5946a8f5f810d569224bd7df,10,0.0,0
5946a8f5f810d569224bd858,11,0.0,3
5946a8f5f810d569224bd8d7,8,0.0,7
5946a8f5f810d569224bd8e7,8,0.0,0
5946a8f5f810d569224bd8eb,10,0.0,2
5946a8f5f810d569224bd8f5,8,0.0,0
5946a8f5f810d569224bd924,10,0.0,1
5946a8f5f810d569224bd925,10,0.0,1
5946a8f6f810d569224bd93f,8,0.0,0
5946a8f6f810d569224bd941,8,0.0,0
5946a8f6f810d569224bdc09,12,0.0,15
5946a8f6f810d569224bdcc0,11,0.0,17
5946a8f6f810d569224bdce1,11,0.0,13
5946a8f6f810d569224bdce3,11,0.0,16
5946a8f6f810d569224bdcf6,12,0.0,14
5946a8f6f810d569224bdcf8,12,0.0,18
5946a8f6f810d569224be2e5,11,0.0,8
5946a8f6f810d569224be2e7,11,0.0,8
5946a8f6f810d569224be42a,10,0.0,20
5946a8f6f810d569224be5fa,11,0.0,26
5946a8f7f810d569224be63b,11,0.0,9
5946a8f7f810d569224be645,11,0.0,28
5946a8f7f810d569224be671,11,0.0,17
5946a8f7f810d569224be67d,10,0.0,20
5946a8f7f810d569224be689,10,0.0,20
5946a8f7f810d569224be69b,11,0.0,17
5946a8f7f810d569224be6a5,8,0.0,7
5946a8f7f810d569224be717,8,0.0,8
5946a8f7f810d569224be718,8,0.0,9
5946a8f7f810d569224be98e,9,0.0,13
5946a8f7f810d569224beb97,11,0.0,23
5946a8f7f810d569224bebba,11,0.0,28
5946a8f7f810d569224bebbc,11,0.0,23
5946a8f7f810d569224bebbe,11,0.0,28
5946a8f7f810d569224beca3,8,0.0,11
5946a8f7f810d569224bedb9,9,0.0,13
5946a8f7f810d569224bedbd,10,0.0,18
5946a8f7f810d569224beddb,8,0.0,16
5946a8f7f810d569224bee56,10,0.0,18
5946a8f7f810d569224bee88,10,0.0,18
5946a8f7f810d569224beeba,9,0.0,11
5946a8f7f810d569224bef84,10,0.0,17
5946a8f7f810d569224bf215,10,0.0,25
5946a8f7f810d569224bf22e,10,0.0,25
5946a8f8f810d569224bf4f5,8,0.0,0
5946a8f8f810d569224bf586,12,0.0,11
5946a8f8f810d569224bfd16,11,0.0,11
5946a8f8f810d569224bfda4,11,0.0,12
5946a8f8f810d569224bfda7,11,0.0,14
5946a8f8f810d569224c0094,12,0.0,18
5946a8f8f810d569224c00c5,11,0.0,3
5946a8f8f810d569224c00c7,11,0.0,3
5946a8f9f810d569224c0936,11,0.0,3
5946a8f9f810d569224c0989,11,0.0,23
5946a8f9f810d569224c09f1,11,0.0,26
5946a8f9f810d569224c0b4e,11,0.0,26
5946a8f9f810d569224c0f08,13,0.0,2
5946a8f9f810d569224c0f09,13,0.0,0
5946a8faf810d569224c11a5,10,0.0,12
5946a8faf810d569224c11a6,10,0.0,11
5946a8faf810d569224c11d4,11,0.0,5
5946a8faf810d569224c11d5,11,0.0,5
5946a8faf810d569224c11d8,11,0.0,7
5946a8faf810d569224c11d9,11,0.0,6
5946a8faf810d569224c16c6,11,0.0,11
5946a8faf810d569224c16cc,11,0.0,12
5946a8faf810d569224c17af,10,0.0,10
5946a8faf810d569224c17b9,11,0.0,11
5946a8faf810d569224c1870,11,0.0,10
5946a8faf810d569224c1887,11,0.0,13
5946a8faf810d569224c18c4,11,0.0,16
5946a8faf810d569224c18f1,11,0.0,3
5946a8faf810d569224c1906,11,0.0,13
5946a8faf810d569224c19e0,11,0.0,16
5946a8faf810d569224c1a1e,11,0.0,16
5946a8faf810d569224c1b7a,12,0.0,2
5946a8faf810d569224c1cb2,11,0.0,10
5946a8faf810d569224c1cb8,12,0.0,9
5946a8faf810d569224c1cba,12,0.0,18
5946a8faf810d569224c1cbf,12,0.0,12
5946a8faf810d569224c1eea,12,0.0,24
5946a8faf810d569224c1eeb,12,0.0,19
5946a8faf810d569224c1f15,13,0.0,26
5946a8faf810d569224c1f1a,13,0.0,25
5946a8faf810d569224c1f55,12,0.0,16
5946a8faf810d569224c1f57,12,0.0,19
5946a8faf810d569224c1ffb,12,0.0,27
5946a8fbf810d569224c2013,12,0.0,27
5946a8fbf810d569224c2014,12,0.0,29
5946a8fbf810d569224c2015,12,0.0,27
5946a8fbf810d569224c2016,12,0.0,29
5946a8fbf810d569224c201a,12,0.0,21
5946a8fbf810d569224c2058,12,0.0,29
5946a8fbf810d569224c20b6,12,0.0,27
5946a8fbf810d569224c20b7,12,0.0,29
5946a8fbf810d569224c20b8,12,0.0,18
5946a8fbf810d569224c20d7,14,0.0,13
5946a8fbf810d569224c20e3,12,0.0,18
5946a8fbf810d569224c23e2,11,0.0,18
5946a8fbf810d569224c2447,11,0.0,18
5946a8fbf810d569224c247f,11,0.0,17
5946a8fbf810d569224c24c4,14,0.0,14
5946a8fbf810d569224c24d1,14,0.0,18
5946a8fbf810d569224c24d3,14,0.0,14
5946a8fbf810d569224c2aa9,11,0.0,3
5946a8fbf810d569224c2ad3,11,0.0,10
5946a8fbf810d569224c2b17,9,0.0,0
5946a8fbf810d569224c2bcc,11,0.0,9
5946a8fbf810d569224c2be7,11,0.0,11
5946a8fbf810d569224c2c00,11,0.0,2
5946a8fbf810d569224c2c35,11,0.0,2
5946a8fbf810d569224c2c70,11,0.0,10
5946a8fbf810d569224c2c80,11,0.0,12
5946a8fbf810d569224c2cf3,13,0.0,17
5946a8fbf810d569224c2d20,12,0.0,0
5946a8fbf810d569224c2d23,12,0.0,2
5946a8fbf810d569224c2d34,14,0.0,17
5946a8fbf810d569224c2d45,14,0.0,17
5946a8fbf810d569224c2d46,14,0.0,13
5946a8fbf810d569224c2e0c,11,0.0,9
5946a8fbf810d569224c2e24,11,0.0,4
5946a8fbf810d569224c2e26,11,0.0,6
5946a8fcf810d569224c2f4c,13,0.0,23
5946a8fcf810d569224c31d6,12,0.0,8
5946a8fcf810d569224c31da,11,0.0,6
5946a8fcf810d569224c31dd,12,0.0,10
5946a8fcf810d569224c321b,11,0.0,3
5946a8fcf810d569224c321e,11,0.0,3
5946a8fcf810d569224c3328,11,0.0,12
5946a8fcf810d569224c332a,11,0.0,15
5946a8fcf810d569224c340a,11,0.0,9
5946a8fcf810d569224c340b,11,0.0,12
5946a8fcf810d569224c3415,11,0.0,2
5946a8fcf810d569224c341b,11,0.0,15
5946a8fcf810d569224c341d,11,0.0,15
5946a8fcf810d569224c3432,11,0.0,12
5946a8fcf810d569224c3437,11,0.0,15
5946a8fcf810d569224c3515,12,0.0,32
5946a8fcf810d569224c3815,13,0.0,12
5946a8fcf810d569224c381a,12,0.0,17
5946a8fcf810d569224c3820,12,0.0,20
5946a8fcf810d569224c3952,12,0.0,20
5946a8fcf810d569224c3953,12,0.0,12
5946a8fcf810d569224c3a26,10,0.0,20
5946a8fcf810d569224c3b0e,11,0.0,26
5946a8fcf810d569224c3b24,11,0.0,27
5946a8fcf810d569224c3b4d,11,0.0,26
5946a8fcf810d569224c3b4f,12,0.0,34
5946a8fcf810d569224c3c37,12,0.0,33
5946a8fdf810d569224c3c64,12,0.0,34
5946a8fdf810d569224c3d1b,12,0.0,31
5946a8fdf810d569224c3d1d,12,0.0,32
5946a8fdf810d569224c3d24,12,0.0,29
5946a8fdf810d569224c3d64,12,0.0,31
5946a8fdf810d569224c3d8d,11,0.0,10
5946a8fdf810d569224c3ff0,12,0.0,14
5946a8fdf810d569224c42b2,11,0.0,1
5946a8fdf810d569224c42b3,11,0.0,2
5946a8fdf810d569224c4a95,10,0.0,10
5946a8fdf810d569224c4b40,11,0.0,26
5946a8fef810d569224c4bae,9,0.0,2
5946a8fef810d569224c500e,8,0.0,15
5946a8fef810d569224c5197,9,0.0,3
5946a8fef810d569224c56cb,9,0.0,9
5946a8fff810d569224c5a76,9,0.0,9
5946a8fff810d569224c5aa2,9,0.0,7
5946a8fff810d569224c5b48,10,0.0,11
5946a8fff810d569224c5bb1,12,0.0,1
5946a8fff810d569224c5bcb,10,0.0,1
5946a8fff810d569224c5bcf,10,0.0,2
5946a8fff810d569224c5bef,12,0.0,1
5946a8fff810d569224c5bf4,10,0.0,1
5946a8fff810d569224c5bf6,11,0.0,3
5946a8fff810d569224c5c3e,9,0.0,9
5946a8fff810d569224c5c7d,9,0.0,0
5946a8fff810d569224c5c99,9,0.0,8
5946a8fff810d569224c5c9a,9,0.0,9
5946a8fff810d569224c5c9d,9,0.0,8
5946a8fff810d569224c5ca1,8,0.0,0
5946a8fff810d569224c5caf,9,0.0,0
5946a8fff810d569224c5cc7,9,0.0,7
5946a8fff810d569224c5cc9,9,0.0,0
5946a8fff810d569224c5ccd,9,0.0,0
5946a8fff810d569224c5cfd,8,0.0,8
5946a8fff810d569224c5d2b,8,0.0,8
5946a8fff810d569224c5d2c,8,0.0,8
5946a8fff810d569224c5d58,8,0.0,1
5946a8fff810d569224c5d73,8,0.0,1
5946a8fff810d569224c6382,9,0.0,0
5946a8fff810d569224c6389,8,0.0,7
5946a8fff810d569224c65cd,9,0.0,8
5946a8fff810d569224c65e7,9,0.0,1
5946a8fff810d569224c65ec,9,0.0,8
5946a8fff810d569224c65fc,9,0.0,0
5946a8fff810d569224c6601,9,0.0,7
5946a8fff810d569224c662c,8,0.0,8
5946a8fff810d569224c6646,8,0.0,8
5946a8fff810d569224c66d7,9,0.0,0
5946a906f810d569224c740e,9,0.0,8
5946a906f810d569224c75a3,11,0.0,10
5946a906f810d569224c774c,9,0.0,15
5946a906f810d569224c774d,9,0.0,19
5946a906f810d569224c7958,11,0.0,10
5946a906f810d569224c7ab0,8,0.0,17
5946a92cf810d569224caf09,9,0.0,0
5946a92cf810d569224caf0a,9,0.0,0
5946a93cf810d569224cbcee,8,0.0,9
5946a94ef810d569224cd8c9,8,0.0,11
5946a988f810d569224d8d5e,8,0.0,11
5946a988f810d569224d8d63,8,0.0,11
5946aa00f810d569224e1c31,8,0.0,11
5946aa00f810d569224e1c38,8,0.0,11
5946aa00f810d569224e1c4a,8,0.0,11
5946aa00f810d569224e1c4d,8,0.0,11
5946aa00f810d569224e1d94,8,0.0,10
5946aa00f810d569224e1eb3,8,0.0,8
5946aa01f810d569224e2623,8,0.0,10
5946aa03f810d569224e4032,8,0.0,9
5946aa03f810d569224e4041,8,0.0,9
5946aa03f810d569224e405b,8,0.0,9
5946aa03f810d569224e405e,8,0.0,9
5946aa03f810d569224e4065,8,0.0,9
5946aa03f810d569224e4067,8,0.0,9
5946aa03f810d569224e407f,8,0.0,9
5946aa04f810d569224e431c,8,0.0,10
5946aa04f810d569224e45be,8,0.0,10
5946aa04f810d569224e45cb,8,0.0,10
5946aa04f810d569224e46b5,8,0.0,10
5946aa05f810d569224e4a56,8,0.0,10
5946aa05f810d569224e4c69,8,0.0,10
5946aa05f810d569224e4deb,8,0.0,10
5946aa1ef810d569224e82dc,9,0.0,0
5946aa1ef810d569224e82f8,9,0.0,1
5946aa1ef810d569224e82fb,9,0.0,1
5946aa20f810d569224e8339,9,0.0,0
5946aa20f810d569224e8343,9,0.0,0
5946aa4ef810d569224efa6a,8,0.0,11
5946aa4ef810d569224efa6d,8,0.0,12
5946aa4ef810d569224efa6f,8,0.0,12
5946aa69f810d569224f1ff5,8,0.0,11
5946aa6af810d569224f20f8,8,0.0,12
5946aa71f810d569224f237a,8,0.0,11
5946aa78f810d569224f26b0,8,0.0,1
5946aa81f810d569224f2b84,8,0.0,12
5946aa81f810d569224f2b87,9,0.0,13
5946aa81f810d569224f2b88,8,0.0,11
5946aa90f810d569224f35ac,9,0.0,13
5946aaabf810d569224f4fd0,8,0.0,12
5946aaabf810d569224f4fd1,8,1.0,17
5946aaabf810d569224f4fe9,8,0.0,12
5946aaabf810d569224f5004,8,0.0,12
5946aaabf810d569224f5005,8,1.0,17
5946aaabf810d569224f500d,8,1.0,17
5946aaabf810d569224f501d,8,0.0,12
5946aabef810d569224f6398,8,0.0,9
5946aac0f810d569224f6559,10,0.0,10
5946aac0f810d569224f656e,10,0.0,10
5946aac0f810d569224f656f,10,0.0,11
5946aae0f810d569224f858a,9,0.0,0
